Reading,Receive,Value,Unit,Data Quality
2024-06-26 18:15:49,2024-06-26 18:15:49,5.59,in,A
2024-06-26 17:10:47,2024-06-26 17:10:47,5.56,in,A
2024-06-26 10:36:27,2024-06-26 10:36:27,5.52,in,A
2024-06-25 22:36:27,2024-06-25 22:36:27,5.52,in,A
2024-06-25 16:28:08,2024-06-25 16:28:08,5.52,in,A
2024-06-25 10:36:27,2024-06-25 10:36:27,5.48,in,A
2024-06-24 22:36:27,2024-06-24 22:36:27,5.48,in,A
2024-06-24 10:36:27,2024-06-24 10:36:27,5.48,in,A
2024-06-23 22:36:27,2024-06-23 22:36:27,5.48,in,A
2024-06-23 11:43:07,2024-06-23 11:43:07,5.48,in,A
2024-06-23 10:36:27,2024-06-23 10:36:27,5.44,in,A
2024-06-23 08:40:56,2024-06-23 08:40:56,5.44,in,A
2024-06-23 07:47:15,2024-06-23 07:47:15,5.40,in,A
2024-06-22 22:36:27,2024-06-22 22:36:27,5.36,in,A
2024-06-22 10:36:27,2024-06-22 10:36:27,5.36,in,A
2024-06-21 22:36:27,2024-06-21 22:36:27,5.36,in,A
2024-06-21 10:36:27,2024-06-21 10:36:27,5.36,in,A
2024-06-20 22:36:27,2024-06-20 22:36:27,5.36,in,A
2024-06-20 10:36:27,2024-06-20 10:36:27,5.36,in,A
2024-06-19 22:36:26,2024-06-19 22:36:26,5.36,in,A
2024-06-19 10:36:26,2024-06-19 10:36:26,5.36,in,A
2024-06-18 22:36:26,2024-06-18 22:36:26,5.36,in,A
2024-06-18 10:36:26,2024-06-18 10:36:26,5.36,in,A
2024-06-17 22:36:26,2024-06-17 22:36:26,5.36,in,A
2024-06-17 10:36:26,2024-06-17 10:36:26,5.36,in,A
2024-06-16 22:36:26,2024-06-16 22:36:26,5.36,in,A
2024-06-16 10:36:26,2024-06-16 10:36:26,5.36,in,A
2024-06-15 22:36:26,2024-06-15 22:36:26,5.36,in,A
2024-06-15 10:36:26,2024-06-15 10:36:26,5.36,in,A
2024-06-14 22:36:26,2024-06-14 22:36:26,5.36,in,A
2024-06-14 10:36:26,2024-06-14 10:36:26,5.36,in,A
2024-06-13 22:36:26,2024-06-13 22:36:26,5.36,in,A
2024-06-13 10:36:26,2024-06-13 10:36:26,5.36,in,A
2024-06-12 22:36:26,2024-06-12 22:36:26,5.36,in,A
2024-06-12 10:36:26,2024-06-12 10:36:26,5.36,in,A
2024-06-11 22:36:26,2024-06-11 22:36:26,5.36,in,A
2024-06-11 10:36:26,2024-06-11 10:36:26,5.36,in,A
2024-06-10 22:36:26,2024-06-10 22:36:26,5.36,in,A
2024-06-10 10:36:26,2024-06-10 10:36:26,5.36,in,A
2024-06-09 22:36:26,2024-06-09 22:36:26,5.36,in,A
2024-06-09 10:36:26,2024-06-09 10:36:26,5.36,in,A
2024-06-08 22:36:26,2024-06-08 22:36:26,5.36,in,A
2024-06-08 10:36:26,2024-06-08 10:36:26,5.36,in,A
2024-06-07 22:36:27,2024-06-07 22:36:27,5.36,in,A
2024-06-07 10:36:27,2024-06-07 10:36:27,5.36,in,A
2024-06-06 22:36:26,2024-06-06 22:36:26,5.36,in,A
2024-06-06 10:36:27,2024-06-06 10:36:27,5.36,in,A
2024-06-05 22:36:27,2024-06-05 22:36:27,5.36,in,A
2024-06-05 10:36:27,2024-06-05 10:36:27,5.36,in,A
2024-06-04 22:36:27,2024-06-04 22:36:27,5.36,in,A
2024-06-04 10:36:27,2024-06-04 10:36:27,5.36,in,A
2024-06-03 22:36:27,2024-06-03 22:36:27,5.36,in,A
2024-06-03 10:36:27,2024-06-03 10:36:27,5.36,in,A
2024-06-02 22:36:27,2024-06-02 22:36:27,5.36,in,A
2024-06-02 10:36:22,2024-06-02 10:36:22,5.36,in,A
2024-06-01 22:36:22,2024-06-01 22:36:22,5.36,in,A
2024-06-01 10:36:22,2024-06-01 10:36:22,5.36,in,A
2024-05-31 22:36:22,2024-05-31 22:36:22,5.36,in,A
2024-05-31 10:36:22,2024-05-31 10:36:22,5.36,in,A
2024-05-30 22:36:22,2024-05-30 22:36:22,5.36,in,A
2024-05-30 10:36:22,2024-05-30 10:36:22,5.36,in,A
2024-05-29 22:36:22,2024-05-29 22:36:22,5.36,in,A
2024-05-29 10:36:22,2024-05-29 10:36:22,5.36,in,A
2024-05-28 22:36:25,2024-05-28 22:36:25,5.36,in,A
2024-05-28 10:36:22,2024-05-28 10:36:22,5.36,in,A
2024-05-27 22:36:22,2024-05-27 22:36:22,5.36,in,A
2024-05-27 10:36:22,2024-05-27 10:36:22,5.36,in,A
2024-05-26 22:36:22,2024-05-26 22:36:22,5.36,in,A
2024-05-26 10:36:22,2024-05-26 10:36:22,5.36,in,A
2024-05-25 22:36:22,2024-05-25 22:36:22,5.36,in,A
2024-05-25 10:36:22,2024-05-25 10:36:22,5.36,in,A
2024-05-24 22:36:22,2024-05-24 22:36:22,5.36,in,A
2024-05-24 10:36:22,2024-05-24 10:36:22,5.36,in,A
2024-05-23 22:36:22,2024-05-23 22:36:22,5.36,in,A
2024-05-23 10:36:22,2024-05-23 10:36:22,5.36,in,A
2024-05-22 22:36:22,2024-05-22 22:36:22,5.36,in,A
2024-05-22 10:36:22,2024-05-22 10:36:22,5.36,in,A
2024-05-21 22:36:22,2024-05-21 22:36:22,5.36,in,A
2024-05-21 10:36:22,2024-05-21 10:36:22,5.36,in,A
2024-05-20 22:36:22,2024-05-20 22:36:22,5.36,in,A
2024-05-20 10:36:22,2024-05-20 10:36:22,5.36,in,A
2024-05-19 22:36:22,2024-05-19 22:36:22,5.36,in,A
2024-05-19 10:36:21,2024-05-19 10:36:21,5.36,in,A
2024-05-18 22:36:21,2024-05-18 22:36:21,5.36,in,A
2024-05-18 18:21:03,2024-05-18 18:21:03,5.36,in,A
2024-05-18 10:36:21,2024-05-18 10:36:21,5.32,in,A
2024-05-18 00:03:11,2024-05-18 00:03:11,5.32,in,A
2024-05-17 22:36:21,2024-05-17 22:36:21,5.28,in,A
2024-05-17 12:28:46,2024-05-17 12:28:46,5.28,in,A
2024-05-17 10:36:21,2024-05-17 10:36:21,5.24,in,A
2024-05-17 06:15:35,2024-05-17 06:15:35,5.24,in,A
2024-05-17 01:26:43,2024-05-17 01:26:43,5.20,in,A
2024-05-16 22:36:21,2024-05-16 22:36:21,5.16,in,A
2024-05-16 10:36:21,2024-05-16 10:36:21,5.16,in,A
2024-05-15 22:36:21,2024-05-15 22:36:21,5.16,in,A
2024-05-14 22:36:21,2024-05-14 22:36:21,5.16,in,A
2024-05-14 10:36:21,2024-05-14 10:36:21,5.16,in,A
2024-05-13 22:36:21,2024-05-13 22:36:21,5.16,in,A
2024-05-13 10:36:21,2024-05-13 10:36:21,5.16,in,A
2024-05-12 22:36:21,2024-05-12 22:36:21,5.16,in,A
2024-05-12 10:36:21,2024-05-12 10:36:21,5.16,in,A
2024-05-11 22:36:20,2024-05-11 22:36:20,5.16,in,A
2024-05-11 10:36:20,2024-05-11 10:36:20,5.16,in,A
2024-05-10 22:36:20,2024-05-10 22:36:20,5.16,in,A
2024-05-10 10:36:20,2024-05-10 10:36:20,5.16,in,A
2024-05-09 22:36:20,2024-05-09 22:36:20,5.16,in,A
2024-05-09 10:36:20,2024-05-09 10:36:20,5.16,in,A
2024-05-08 22:36:20,2024-05-08 22:36:20,5.16,in,A
2024-05-08 11:26:28,2024-05-08 11:26:28,5.16,in,A
2024-05-08 11:25:29,2024-05-08 11:25:29,5.12,in,A
2024-05-08 10:36:20,2024-05-08 10:36:20,5.08,in,A
2024-05-07 22:36:20,2024-05-07 22:36:20,5.08,in,A
2024-05-07 10:36:20,2024-05-07 10:36:20,5.08,in,A
2024-05-06 22:36:20,2024-05-06 22:36:20,5.08,in,A
2024-05-06 10:36:20,2024-05-06 10:36:20,5.08,in,A
2024-05-05 22:36:20,2024-05-05 22:36:20,5.08,in,A
2024-05-05 10:36:20,2024-05-05 10:36:20,5.08,in,A
2024-05-05 00:38:27,2024-05-05 00:38:27,5.08,in,A
2024-05-04 22:36:20,2024-05-04 22:36:20,5.04,in,A
2024-05-04 10:36:20,2024-05-04 10:36:20,5.04,in,A
2024-05-03 23:49:36,2024-05-03 23:49:36,5.04,in,A
2024-05-03 22:36:20,2024-05-03 22:36:20,5.00,in,A
2024-05-03 10:36:19,2024-05-03 10:36:19,5.00,in,A
2024-05-03 07:25:07,2024-05-03 07:25:07,5.00,in,A
2024-05-03 03:20:41,2024-05-03 03:20:41,4.96,in,A
2024-05-03 00:43:20,2024-05-03 00:43:20,4.92,in,A
2024-05-02 23:07:19,2024-05-02 23:07:19,4.89,in,A
2024-05-02 22:36:20,2024-05-02 22:36:20,4.85,in,A
2024-05-02 19:36:11,2024-05-02 19:36:11,4.85,in,A
2024-05-02 10:36:15,2024-05-02 10:36:15,4.81,in,A
2024-05-01 22:36:15,2024-05-01 22:36:15,4.81,in,A
2024-05-01 10:36:15,2024-05-01 10:36:15,4.81,in,A
2024-04-30 22:36:15,2024-04-30 22:36:15,4.81,in,A
2024-04-30 10:36:15,2024-04-30 10:36:15,4.81,in,A
2024-04-30 05:31:20,2024-04-30 05:31:20,4.81,in,A
2024-04-30 04:36:41,2024-04-30 04:36:41,4.77,in,A
2024-04-29 22:36:15,2024-04-29 22:36:15,4.73,in,A
2024-04-29 10:36:15,2024-04-29 10:36:15,4.73,in,A
2024-04-28 22:36:15,2024-04-28 22:36:15,4.73,in,A
2024-04-28 10:36:15,2024-04-28 10:36:15,4.73,in,A
2024-04-27 22:36:15,2024-04-27 22:36:15,4.73,in,A
2024-04-27 10:36:15,2024-04-27 10:36:15,4.73,in,A
2024-04-26 22:36:15,2024-04-26 22:36:15,4.73,in,A
2024-04-26 10:36:15,2024-04-26 10:36:15,4.73,in,A
2024-04-25 22:36:10,2024-04-25 22:36:10,4.73,in,A
2024-04-25 10:36:11,2024-04-25 10:36:11,4.73,in,A
2024-04-24 22:36:10,2024-04-24 22:36:10,4.73,in,A
2024-04-24 10:36:10,2024-04-24 10:36:10,4.73,in,A
2024-04-23 22:36:10,2024-04-23 22:36:10,4.73,in,A
2024-04-23 21:35:03,2024-04-23 21:35:03,4.73,in,A
2024-04-23 10:36:10,2024-04-23 10:36:10,4.69,in,A
2024-04-22 22:36:10,2024-04-22 22:36:10,4.69,in,A
2024-04-22 10:36:11,2024-04-22 10:36:11,4.69,in,A
2024-04-21 22:36:11,2024-04-21 22:36:11,4.69,in,A
2024-04-21 10:36:11,2024-04-21 10:36:11,4.69,in,A
2024-04-20 22:36:11,2024-04-20 22:36:11,4.69,in,A
2024-04-20 10:36:11,2024-04-20 10:36:11,4.69,in,A
2024-04-19 22:36:11,2024-04-19 22:36:11,4.69,in,A
2024-04-19 10:36:15,2024-04-19 10:36:15,4.69,in,A
2024-04-18 22:36:11,2024-04-18 22:36:11,4.69,in,A
2024-04-18 10:36:11,2024-04-18 10:36:11,4.69,in,A
2024-04-17 22:36:11,2024-04-17 22:36:11,4.69,in,A
2024-04-17 17:15:02,2024-04-17 17:15:02,4.69,in,A
2024-04-17 10:36:11,2024-04-17 10:36:11,4.65,in,A
2024-04-17 06:25:17,2024-04-17 06:25:17,4.65,in,A
2024-04-16 22:36:11,2024-04-16 22:36:11,4.61,in,A
2024-04-16 10:36:11,2024-04-16 10:36:11,4.61,in,A
2024-04-15 22:36:11,2024-04-15 22:36:11,4.61,in,AN
2024-04-10 04:21:25,2024-04-10 04:21:25,4.61,in,A
2024-04-09 22:36:11,2024-04-09 22:36:11,4.57,in,A
2024-04-09 10:36:12,2024-04-09 10:36:12,4.57,in,A
2024-04-08 22:36:12,2024-04-08 22:36:12,4.57,in,A
2024-04-08 10:36:13,2024-04-08 10:36:13,4.57,in,A
2024-04-08 05:00:29,2024-04-08 05:00:29,4.57,in,A
2024-04-07 22:36:12,2024-04-07 22:36:12,4.53,in,A
2024-04-07 10:36:12,2024-04-07 10:36:12,4.53,in,A
2024-04-06 22:36:12,2024-04-06 22:36:12,4.53,in,A
2024-04-06 10:36:12,2024-04-06 10:36:12,4.53,in,A
2024-04-05 22:36:12,2024-04-05 22:36:12,4.53,in,A
2024-04-05 10:36:12,2024-04-05 10:36:12,4.53,in,A
2024-04-04 22:36:11,2024-04-04 22:36:11,4.53,in,A
2024-04-04 17:14:02,2024-04-04 17:14:02,4.53,in,A
2024-04-04 10:36:11,2024-04-04 10:36:11,4.49,in,A
2024-04-03 22:36:11,2024-04-03 22:36:11,4.49,in,A
2024-04-03 16:49:34,2024-04-03 16:49:34,4.49,in,A
2024-04-03 10:36:11,2024-04-03 10:36:11,4.45,in,A
2024-04-03 01:53:32,2024-04-03 01:53:32,4.45,in,A
2024-04-02 22:36:10,2024-04-02 22:36:10,4.41,in,A
2024-04-02 19:30:51,2024-04-02 19:30:51,4.41,in,A
2024-04-02 17:08:31,2024-04-02 17:08:31,4.37,in,A
2024-04-02 15:20:34,2024-04-02 15:20:34,4.33,in,A
2024-04-02 13:53:56,2024-04-02 13:53:56,4.29,in,A
2024-04-02 12:44:40,2024-04-02 12:44:40,4.26,in,A
2024-04-02 11:36:52,2024-04-02 11:36:52,4.22,in,A
2024-04-02 10:36:01,2024-04-02 10:36:01,4.18,in,A
2024-04-02 10:26:19,2024-04-02 10:26:19,4.18,in,A
2024-04-02 09:16:25,2024-04-02 09:16:25,4.14,in,A
2024-04-02 08:08:08,2024-04-02 08:08:08,4.10,in,A
2024-04-02 05:47:29,2024-04-02 05:47:29,4.02,in,A
2024-04-02 04:12:55,2024-04-02 04:12:55,3.98,in,A
2024-04-02 02:51:54,2024-04-02 02:51:54,3.94,in,A
2024-04-02 00:56:54,2024-04-02 00:56:54,3.90,in,A
2024-04-01 22:36:01,2024-04-01 22:36:01,3.86,in,A
2024-04-01 13:13:14,2024-04-01 13:13:14,3.86,in,A
2024-04-01 11:59:16,2024-04-01 11:59:16,3.82,in,A
2024-04-01 10:53:52,2024-04-01 10:53:52,3.78,in,A
2024-04-01 10:36:01,2024-04-01 10:36:01,3.74,in,A
2024-04-01 09:54:34,2024-04-01 09:54:34,3.74,in,A
2024-04-01 08:58:53,2024-04-01 08:58:53,3.70,in,A
2024-04-01 08:05:14,2024-04-01 08:05:14,3.66,in,A
2024-04-01 07:15:38,2024-04-01 07:15:38,3.62,in,A
2024-04-01 06:26:53,2024-04-01 06:26:53,3.59,in,A
2024-04-01 04:26:28,2024-04-01 04:26:28,3.55,in,A
2024-04-01 03:35:19,2024-04-01 03:35:19,3.51,in,A
2024-04-01 03:01:51,2024-04-01 03:01:51,3.47,in,A
2024-04-01 02:30:24,2024-04-01 02:30:24,3.43,in,A
2024-04-01 02:01:01,2024-04-01 02:01:01,3.39,in,A
2024-03-31 22:36:00,2024-03-31 22:36:00,3.35,in,A
2024-03-31 10:36:01,2024-03-31 10:36:01,3.35,in,A
2024-03-30 22:36:01,2024-03-30 22:36:01,3.35,in,A
2024-03-30 17:54:10,2024-03-30 17:54:10,3.35,in,A
2024-03-30 11:00:27,2024-03-30 11:00:27,3.31,in,A
2024-03-30 10:36:01,2024-03-30 10:36:01,3.27,in,A
2024-03-30 10:19:04,2024-03-30 10:19:04,3.27,in,A
2024-03-29 22:36:00,2024-03-29 22:36:00,3.19,in,A
2024-03-29 10:36:01,2024-03-29 10:36:01,3.19,in,A
2024-03-29 00:09:05,2024-03-29 00:09:05,3.19,in,A
2024-03-28 22:36:00,2024-03-28 22:36:00,3.15,in,A
2024-03-28 10:36:00,2024-03-28 10:36:00,3.15,in,A
2024-03-27 22:36:00,2024-03-27 22:36:00,3.15,in,A
2024-03-27 10:36:03,2024-03-27 10:36:03,3.15,in,A
2024-03-26 23:42:52,2024-03-26 23:42:52,3.15,in,A
