Reading,Receive,Value,Unit,Data Quality
2024-09-29 08:31:17,2024-09-29 08:31:17,18.64,in,A
2024-09-29 08:23:07,2024-09-29 08:23:07,18.60,in,A
2024-09-29 08:14:00,2024-09-29 08:14:00,18.56,in,A
2024-09-29 08:07:53,2024-09-29 08:07:53,18.52,in,A
2024-09-29 07:58:32,2024-09-29 07:58:32,18.48,in,A
2024-09-29 07:42:06,2024-09-29 07:42:06,18.44,in,A
2024-09-29 07:33:29,2024-09-29 07:33:29,18.40,in,A
2024-09-29 07:22:55,2024-09-29 07:22:55,18.36,in,A
2024-09-29 07:10:43,2024-09-29 07:10:43,18.32,in,A
2024-09-29 06:49:46,2024-09-29 06:49:46,18.28,in,A
2024-09-29 05:56:20,2024-09-29 05:56:20,18.24,in,A
2024-09-29 02:22:59,2024-09-29 02:22:59,18.20,in,A
2024-09-29 01:37:14,2024-09-29 01:37:14,18.20,in,A
2024-09-28 20:52:58,2024-09-28 20:52:58,18.16,in,A
2024-09-28 17:45:22,2024-09-28 17:45:22,18.12,in,A
2024-09-28 16:59:13,2024-09-28 16:59:13,18.08,in,A
2024-09-28 15:10:17,2024-09-28 15:10:17,18.05,in,A
2024-09-28 14:25:54,2024-09-28 14:25:54,18.01,in,A
2024-09-28 02:28:49,2024-09-28 02:28:49,18.01,in,A
2024-09-27 23:05:36,2024-09-27 23:05:36,18.01,in,A
2024-09-27 22:07:47,2024-09-27 22:07:47,17.97,in,A
2024-09-27 22:00:25,2024-09-27 22:00:25,17.93,in,A
2024-09-27 21:57:20,2024-09-27 21:57:20,17.89,in,A
2024-09-27 21:55:50,2024-09-27 21:55:50,17.85,in,A
2024-09-27 21:53:27,2024-09-27 21:53:27,17.81,in,A
2024-09-27 21:48:35,2024-09-27 21:48:35,17.77,in,A
2024-09-27 21:14:19,2024-09-27 21:14:19,17.73,in,A
2024-09-27 20:56:01,2024-09-27 20:56:01,17.69,in,A
2024-09-27 20:52:38,2024-09-27 20:52:38,17.65,in,A
2024-09-27 20:50:07,2024-09-27 20:50:07,17.61,in,A
2024-09-27 20:47:43,2024-09-27 20:47:43,17.57,in,A
2024-09-27 20:46:34,2024-09-27 20:46:34,17.53,in,A
2024-09-27 20:45:49,2024-09-27 20:45:49,17.49,in,A
2024-09-27 16:56:36,2024-09-27 16:56:36,17.45,in,A
2024-09-27 16:48:48,2024-09-27 16:48:48,17.41,in,A
2024-09-27 16:40:49,2024-09-27 16:40:49,17.38,in,A
2024-09-27 16:34:05,2024-09-27 16:34:05,17.34,in,A
2024-09-27 16:27:49,2024-09-27 16:27:49,17.30,in,A
2024-09-27 16:23:30,2024-09-27 16:23:30,17.26,in,A
2024-09-27 16:19:43,2024-09-27 16:19:43,17.22,in,A
2024-09-27 16:14:16,2024-09-27 16:14:16,17.18,in,A
2024-09-27 16:10:51,2024-09-27 16:10:51,17.14,in,A
2024-09-27 16:07:08,2024-09-27 16:07:08,17.10,in,A
2024-09-27 16:03:08,2024-09-27 16:03:08,17.06,in,A
2024-09-27 15:58:46,2024-09-27 15:58:46,17.02,in,A
2024-09-27 15:52:55,2024-09-27 15:52:55,16.98,in,A
2024-09-27 15:48:16,2024-09-27 15:48:16,16.94,in,A
2024-09-27 15:42:34,2024-09-27 15:42:34,16.90,in,A
2024-09-27 15:36:34,2024-09-27 15:36:34,16.86,in,A
2024-09-27 15:29:56,2024-09-27 15:29:56,16.82,in,A
2024-09-27 15:24:28,2024-09-27 15:24:28,16.78,in,A
2024-09-27 15:16:19,2024-09-27 15:16:19,16.74,in,A
2024-09-27 15:09:42,2024-09-27 15:09:42,16.71,in,A
2024-09-27 15:01:56,2024-09-27 15:01:56,16.67,in,A
2024-09-27 14:45:24,2024-09-27 14:45:25,16.63,in,A
2024-09-27 14:34:22,2024-09-27 14:34:22,16.59,in,A
2024-09-27 14:31:44,2024-09-27 14:31:44,16.55,in,A
2024-09-27 14:06:54,2024-09-27 14:06:54,16.55,in,A
2024-09-27 12:06:19,2024-09-27 12:06:19,16.51,in,A
2024-09-27 05:32:19,2024-09-27 05:32:19,16.47,in,A
2024-09-27 04:30:56,2024-09-27 04:30:56,16.43,in,A
2024-09-27 02:34:39,2024-09-27 02:34:39,16.39,in,A
2024-09-27 01:41:47,2024-09-27 01:41:47,16.39,in,A
2024-09-26 14:37:34,2024-09-26 14:37:34,16.35,in,A
2024-09-26 02:40:29,2024-09-26 02:40:29,16.35,in,A
2024-09-25 14:43:24,2024-09-25 14:43:24,16.35,in,A
2024-09-25 08:18:12,2024-09-25 08:18:12,16.35,in,A
2024-09-25 07:43:44,2024-09-25 07:43:44,16.31,in,A
2024-09-25 02:46:19,2024-09-25 02:46:19,16.27,in,A
2024-09-24 14:49:14,2024-09-24 14:49:14,16.27,in,A
2024-09-24 13:16:20,2024-09-24 13:16:20,16.27,in,A
2024-09-24 09:00:08,2024-09-24 09:00:08,16.23,in,A
2024-09-24 07:24:36,2024-09-24 07:24:36,16.19,in,A
2024-09-24 07:19:48,2024-09-24 07:19:48,16.15,in,A
2024-09-24 02:52:09,2024-09-24 02:52:09,16.11,in,A
2024-09-23 14:55:04,2024-09-23 14:55:04,16.11,in,A
2024-09-23 02:57:59,2024-09-23 02:57:59,16.11,in,A
2024-09-22 15:00:54,2024-09-22 15:00:54,16.11,in,A
2024-09-22 03:03:49,2024-09-22 03:03:49,16.11,in,A
2024-09-21 15:06:44,2024-09-21 15:06:44,16.11,in,A
2024-09-21 03:09:39,2024-09-21 03:09:39,16.11,in,A
2024-09-20 15:12:34,2024-09-20 15:12:34,16.11,in,A
2024-09-20 03:15:29,2024-09-20 03:15:29,16.11,in,A
2024-09-19 15:18:24,2024-09-19 15:18:24,16.11,in,A
2024-09-19 03:21:19,2024-09-19 03:21:19,16.11,in,A
2024-09-18 15:24:14,2024-09-18 15:24:14,16.11,in,A
2024-09-18 03:27:09,2024-09-18 03:27:09,16.11,in,A
2024-09-17 15:30:04,2024-09-17 15:30:04,16.11,in,A
2024-09-17 03:32:59,2024-09-17 03:32:59,16.11,in,A
2024-09-16 15:35:54,2024-09-16 15:35:54,16.11,in,A
2024-09-16 03:38:49,2024-09-16 03:38:49,16.11,in,A
2024-09-15 15:41:44,2024-09-15 15:41:44,16.11,in,A
2024-09-15 03:44:39,2024-09-15 03:44:39,16.11,in,A
2024-09-14 15:47:34,2024-09-14 15:47:34,16.11,in,A
2024-09-14 03:50:29,2024-09-14 03:50:29,16.11,in,A
2024-09-13 15:53:24,2024-09-13 15:53:24,16.11,in,A
2024-09-13 03:56:19,2024-09-13 03:56:19,16.11,in,A
2024-09-12 15:59:14,2024-09-12 15:59:14,16.11,in,A
2024-09-12 04:02:09,2024-09-12 04:02:09,16.11,in,A
2024-09-11 16:05:04,2024-09-11 16:05:04,16.11,in,A
2024-09-11 04:07:59,2024-09-11 04:07:59,16.11,in,A
2024-09-10 16:10:53,2024-09-10 16:10:53,16.11,in,A
2024-09-10 04:13:48,2024-09-10 04:13:48,16.11,in,A
2024-09-09 16:16:43,2024-09-09 16:16:43,16.11,in,A
2024-09-09 04:19:38,2024-09-09 04:19:38,16.11,in,A
2024-09-08 16:22:33,2024-09-08 16:22:33,16.11,in,A
2024-09-08 04:25:28,2024-09-08 04:25:28,16.11,in,A
2024-09-07 16:28:23,2024-09-07 16:28:23,16.11,in,A
2024-09-07 04:31:18,2024-09-07 04:31:18,16.11,in,A
2024-09-06 18:12:11,2024-09-06 18:12:11,16.11,in,A
2024-09-06 18:08:10,2024-09-06 18:08:10,16.08,in,A
2024-09-06 16:34:13,2024-09-06 16:34:13,16.04,in,A
2024-09-06 04:37:08,2024-09-06 04:37:08,16.04,in,A
2024-09-05 16:40:03,2024-09-05 16:40:03,16.04,in,A
2024-09-05 04:42:58,2024-09-05 04:42:58,16.04,in,A
2024-09-04 16:45:53,2024-09-04 16:45:53,16.04,in,A
2024-09-04 04:48:48,2024-09-04 04:48:48,16.04,in,A
2024-09-03 16:51:43,2024-09-03 16:51:43,16.04,in,A
2024-09-03 04:54:38,2024-09-03 04:54:38,16.04,in,A
2024-09-02 16:57:33,2024-09-02 16:57:33,16.04,in,A
2024-09-02 05:00:22,2024-09-02 05:00:22,16.04,in,A
2024-09-01 17:03:17,2024-09-01 17:03:17,16.04,in,A
2024-09-01 05:06:12,2024-09-01 05:06:12,16.04,in,A
2024-08-31 17:09:07,2024-08-31 17:09:07,16.04,in,A
2024-08-31 05:12:02,2024-08-31 05:12:02,16.04,in,A
2024-08-30 17:14:57,2024-08-30 17:14:57,16.04,in,A
2024-08-30 05:17:52,2024-08-30 05:17:52,16.04,in,A
2024-08-29 17:20:47,2024-08-29 17:20:47,16.04,in,A
2024-08-29 05:23:43,2024-08-29 05:23:43,16.04,in,A
2024-08-28 17:26:38,2024-08-28 17:26:38,16.04,in,A
2024-08-28 05:29:33,2024-08-28 05:29:33,16.04,in,A
2024-08-27 17:32:28,2024-08-27 17:32:28,16.04,in,A
2024-08-27 05:35:23,2024-08-27 05:35:23,16.04,in,A
2024-08-26 17:38:18,2024-08-26 17:38:18,16.04,in,A
2024-08-26 05:41:13,2024-08-26 05:41:13,16.04,in,A
2024-08-25 17:44:08,2024-08-25 17:44:08,16.04,in,A
2024-08-25 05:47:03,2024-08-25 05:47:03,16.04,in,A
2024-08-24 17:49:59,2024-08-24 17:49:59,16.04,in,A
2024-08-24 05:52:54,2024-08-24 05:52:54,16.04,in,A
2024-08-23 17:55:49,2024-08-23 17:55:49,16.04,in,A
2024-08-23 05:58:44,2024-08-23 05:58:44,16.04,in,A
2024-08-22 18:01:39,2024-08-22 18:01:39,16.04,in,A
2024-08-22 06:04:34,2024-08-22 06:04:34,16.04,in,A
2024-08-21 18:07:29,2024-08-21 18:07:29,16.04,in,A
2024-08-21 06:10:24,2024-08-21 06:10:24,16.04,in,A
2024-08-20 18:13:19,2024-08-20 18:13:19,16.04,in,A
2024-08-20 06:16:14,2024-08-20 06:16:14,16.04,in,A
2024-08-19 18:19:09,2024-08-19 18:19:09,16.04,in,A
2024-08-19 06:22:04,2024-08-19 06:22:04,16.04,in,A
2024-08-19 02:33:36,2024-08-19 02:33:36,16.04,in,A
2024-08-19 02:26:00,2024-08-19 02:26:00,16.00,in,A
2024-08-19 02:24:47,2024-08-19 02:24:47,15.96,in,A
2024-08-18 18:24:59,2024-08-18 18:24:59,15.92,in,A
2024-08-18 06:27:55,2024-08-18 06:27:55,15.92,in,A
2024-08-18 01:40:08,2024-08-18 01:40:08,15.92,in,A
2024-08-17 20:04:56,2024-08-17 20:04:56,15.88,in,A
2024-08-17 20:03:14,2024-08-17 20:03:14,15.84,in,A
2024-08-17 19:59:42,2024-08-17 19:59:42,15.80,in,A
2024-08-17 19:58:01,2024-08-17 19:58:01,15.76,in,A
2024-08-17 19:57:08,2024-08-17 19:57:08,15.72,in,A
2024-08-17 19:56:18,2024-08-17 19:56:18,15.68,in,A
2024-08-17 19:55:26,2024-08-17 19:55:26,15.64,in,A
2024-08-17 19:54:32,2024-08-17 19:54:32,15.60,in,A
2024-08-17 19:53:35,2024-08-17 19:53:35,15.56,in,A
2024-08-17 19:52:48,2024-08-17 19:52:48,15.52,in,A
2024-08-17 19:52:06,2024-08-17 19:52:06,15.48,in,A
2024-08-17 19:51:22,2024-08-17 19:51:22,15.44,in,A
2024-08-17 19:50:16,2024-08-17 19:50:16,15.41,in,A
2024-08-17 19:47:05,2024-08-17 19:47:05,15.37,in,A
2024-08-17 19:45:54,2024-08-17 19:45:54,15.33,in,A
2024-08-17 19:37:58,2024-08-17 19:37:58,15.29,in,A
2024-08-17 19:05:03,2024-08-17 19:05:03,15.25,in,A
2024-08-17 19:03:40,2024-08-17 19:03:40,15.21,in,A
2024-08-17 19:02:43,2024-08-17 19:02:43,15.17,in,A
2024-08-17 19:00:41,2024-08-17 19:00:41,15.13,in,A
2024-08-17 18:30:50,2024-08-17 18:30:50,15.09,in,A
2024-08-17 17:35:17,2024-08-17 17:35:17,15.09,in,A
2024-08-17 17:33:35,2024-08-17 17:33:35,15.05,in,A
2024-08-17 06:33:44,2024-08-17 06:33:44,15.01,in,A
2024-08-16 18:36:39,2024-08-16 18:36:39,15.01,in,A
2024-08-16 06:39:34,2024-08-16 06:39:34,15.01,in,A
2024-08-15 18:42:29,2024-08-15 18:42:29,15.01,in,A
2024-08-15 06:45:24,2024-08-15 06:45:24,15.01,in,A
2024-08-14 18:48:20,2024-08-14 18:48:20,15.01,in,A
2024-08-14 06:51:15,2024-08-14 06:51:15,15.01,in,A
2024-08-13 18:54:10,2024-08-13 18:54:10,15.01,in,A
2024-08-13 06:57:05,2024-08-13 06:57:05,15.01,in,A
2024-08-12 19:00:00,2024-08-12 19:00:00,15.01,in,A
2024-08-12 07:02:55,2024-08-12 07:02:55,15.01,in,A
2024-08-11 19:05:50,2024-08-11 19:05:50,15.01,in,A
2024-08-11 07:08:45,2024-08-11 07:08:45,15.01,in,A
2024-08-10 19:11:40,2024-08-10 19:11:40,15.01,in,A
2024-08-10 07:14:35,2024-08-10 07:14:35,15.01,in,A
2024-08-09 19:17:31,2024-08-09 19:17:31,15.01,in,A
2024-08-09 07:20:26,2024-08-09 07:20:26,15.01,in,A
2024-08-08 19:23:21,2024-08-08 19:23:21,15.01,in,A
2024-08-08 07:26:16,2024-08-08 07:26:16,15.01,in,A
2024-08-07 19:29:11,2024-08-07 19:29:11,15.01,in,A
2024-08-07 07:32:06,2024-08-07 07:32:06,15.01,in,A
2024-08-06 23:35:46,2024-08-06 23:35:46,15.01,in,A
2024-08-06 19:35:01,2024-08-06 19:35:01,14.97,in,A
2024-08-06 07:37:56,2024-08-06 07:37:56,14.97,in,A
2024-08-05 19:40:51,2024-08-05 19:40:51,14.97,in,A
2024-08-05 07:43:46,2024-08-05 07:43:46,14.97,in,A
2024-08-04 19:46:41,2024-08-04 19:46:41,14.97,in,A
2024-08-04 07:49:37,2024-08-04 07:49:37,14.97,in,A
2024-08-03 19:52:32,2024-08-03 19:52:32,14.97,in,A
2024-08-03 15:31:27,2024-08-03 15:31:27,14.93,in,A
2024-08-03 15:29:56,2024-08-03 15:29:56,14.89,in,A
2024-08-03 07:55:27,2024-08-03 07:55:27,14.85,in,A
2024-08-02 19:58:22,2024-08-02 19:58:22,14.85,in,A
2024-08-02 08:01:11,2024-08-02 08:01:11,14.85,in,A
2024-08-01 23:54:02,2024-08-01 23:54:02,14.85,in,A
2024-08-01 23:47:27,2024-08-01 23:47:27,14.81,in,A
2024-08-01 23:44:39,2024-08-01 23:44:39,14.78,in,A
2024-08-01 23:42:39,2024-08-01 23:42:39,14.74,in,A
2024-08-01 23:40:41,2024-08-01 23:40:41,14.70,in,A
2024-08-01 23:39:18,2024-08-01 23:39:18,14.66,in,A
2024-08-01 23:37:44,2024-08-01 23:37:44,14.62,in,A
2024-08-01 23:36:45,2024-08-01 23:36:45,14.58,in,A
2024-08-01 23:34:03,2024-08-01 23:34:03,14.54,in,A
2024-08-01 23:30:34,2024-08-01 23:30:34,14.50,in,A
2024-08-01 23:28:22,2024-08-01 23:28:22,14.46,in,A
2024-08-01 23:25:43,2024-08-01 23:25:43,14.42,in,A
2024-08-01 23:21:30,2024-08-01 23:21:30,14.38,in,A
2024-08-01 23:01:13,2024-08-01 23:01:13,14.34,in,A
2024-08-01 21:42:09,2024-08-01 21:42:09,14.30,in,A
2024-08-01 21:41:24,2024-08-01 21:41:24,14.26,in,A
2024-08-01 21:40:41,2024-08-01 21:40:41,14.22,in,A
2024-08-01 21:39:51,2024-08-01 21:39:51,14.18,in,A
2024-08-01 21:38:58,2024-08-01 21:38:58,14.14,in,A
2024-08-01 21:38:03,2024-08-01 21:38:03,14.11,in,A
2024-08-01 21:36:57,2024-08-01 21:36:57,14.07,in,A
2024-08-01 20:04:06,2024-08-01 20:04:06,14.03,in,A
2024-08-01 08:07:01,2024-08-01 08:07:01,14.03,in,A
2024-07-31 20:09:56,2024-07-31 20:09:56,14.03,in,A
2024-07-31 08:12:51,2024-07-31 08:12:51,14.03,in,A
2024-07-30 20:15:46,2024-07-30 20:15:46,14.03,in,A
2024-07-30 08:18:41,2024-07-30 08:18:41,14.03,in,A
2024-07-30 04:18:22,2024-07-30 04:18:22,14.03,in,A
2024-07-30 04:00:38,2024-07-30 04:00:38,13.99,in,A
2024-07-30 03:45:52,2024-07-30 03:45:52,13.95,in,A
2024-07-29 22:05:24,2024-07-29 22:05:24,13.91,in,A
2024-07-29 20:21:37,2024-07-29 20:21:37,13.87,in,A
2024-07-29 08:24:32,2024-07-29 08:24:32,13.87,in,A
2024-07-28 20:27:27,2024-07-28 20:27:27,13.87,in,A
2024-07-28 08:30:22,2024-07-28 08:30:22,13.87,in,A
2024-07-27 20:33:17,2024-07-27 20:33:17,13.87,in,A
2024-07-26 20:39:07,2024-07-26 20:39:07,13.87,in,A
2024-07-26 08:42:03,2024-07-26 08:42:03,13.87,in,A
2024-07-25 20:44:58,2024-07-25 20:44:58,13.87,in,A
2024-07-25 08:47:53,2024-07-25 08:47:53,13.87,in,A
2024-07-24 20:50:48,2024-07-24 20:50:48,13.87,in,A
2024-07-24 08:53:43,2024-07-24 08:53:43,13.87,in,A
2024-07-23 20:56:38,2024-07-23 20:56:38,13.87,in,A
2024-07-23 08:59:33,2024-07-23 08:59:33,13.87,in,A
2024-07-22 21:02:29,2024-07-22 21:02:29,13.87,in,A
2024-07-22 09:05:24,2024-07-22 09:05:24,13.87,in,A
2024-07-21 21:08:17,2024-07-21 21:08:17,13.87,in,A
2024-07-21 09:11:12,2024-07-21 09:11:12,13.87,in,A
2024-07-20 21:14:07,2024-07-20 21:14:07,13.87,in,A
2024-07-20 09:17:02,2024-07-20 09:17:02,13.87,in,A
2024-07-19 21:19:57,2024-07-19 21:19:57,13.87,in,A
2024-07-19 09:22:52,2024-07-19 09:22:52,13.87,in,A
2024-07-18 21:25:47,2024-07-18 21:25:47,13.87,in,A
2024-07-18 09:28:42,2024-07-18 09:28:42,13.87,in,A
2024-07-17 21:31:38,2024-07-17 21:31:38,13.87,in,A
2024-07-17 21:14:51,2024-07-17 21:14:51,13.87,in,A
2024-07-17 21:04:28,2024-07-17 21:04:28,13.83,in,A
2024-07-17 21:00:33,2024-07-17 21:00:33,13.79,in,A
2024-07-17 14:46:22,2024-07-17 14:46:22,13.75,in,A
2024-07-17 14:44:54,2024-07-17 14:44:54,13.71,in,A
2024-07-17 14:43:47,2024-07-17 14:43:47,13.67,in,A
2024-07-17 14:43:03,2024-07-17 14:43:03,13.63,in,A
2024-07-17 14:42:23,2024-07-17 14:42:23,13.59,in,A
2024-07-17 14:41:28,2024-07-17 14:41:28,13.55,in,A
2024-07-17 13:39:45,2024-07-17 13:39:45,13.47,in,A
2024-07-17 13:38:08,2024-07-17 13:38:08,13.44,in,A
2024-07-17 13:37:39,2024-07-17 13:37:39,13.40,in,A
2024-07-17 13:36:57,2024-07-17 13:36:57,13.36,in,A
2024-07-17 13:32:35,2024-07-17 13:32:35,13.32,in,A
2024-07-17 09:34:33,2024-07-17 09:34:33,13.28,in,A
2024-07-16 21:37:28,2024-07-16 21:37:28,13.28,in,A
2024-07-16 09:40:23,2024-07-16 09:40:23,13.28,in,A
2024-07-15 21:43:18,2024-07-15 21:43:18,13.28,in,A
2024-07-15 17:27:26,2024-07-15 17:27:26,13.28,in,A
2024-07-15 09:46:13,2024-07-15 09:46:13,13.24,in,A
2024-07-14 21:49:08,2024-07-14 21:49:08,13.24,in,A
2024-07-14 16:54:20,2024-07-14 16:54:20,13.24,in,A
2024-07-14 16:46:00,2024-07-14 16:46:00,13.20,in,A
2024-07-14 16:43:29,2024-07-14 16:43:29,13.16,in,A
2024-07-14 09:52:04,2024-07-14 09:52:04,13.12,in,A
2024-07-13 21:54:59,2024-07-13 21:54:59,13.12,in,A
2024-07-13 21:33:51,2024-07-13 21:33:51,13.12,in,A
2024-07-13 19:18:46,2024-07-13 19:18:46,13.04,in,A
2024-07-13 19:16:25,2024-07-13 19:16:25,13.00,in,A
2024-07-13 17:00:10,2024-07-13 17:00:10,12.96,in,A
2024-07-13 15:40:42,2024-07-13 15:40:42,12.92,in,A
2024-07-13 09:57:54,2024-07-13 09:57:54,12.88,in,A
2024-07-12 22:00:49,2024-07-12 22:00:49,12.88,in,A
2024-07-12 10:03:44,2024-07-12 10:03:44,12.88,in,A
2024-07-11 22:06:39,2024-07-11 22:06:39,12.88,in,A
2024-07-11 10:09:34,2024-07-11 10:09:34,12.88,in,A
2024-07-10 22:12:29,2024-07-10 22:12:29,12.88,in,A
2024-07-10 15:02:43,2024-07-10 15:02:43,12.88,in,A
2024-07-10 10:15:24,2024-07-10 10:15:24,12.84,in,A
2024-07-10 02:00:05,2024-07-10 02:00:05,12.84,in,A
2024-07-10 01:58:16,2024-07-10 01:58:16,12.80,in,A
2024-07-10 01:55:45,2024-07-10 01:55:45,12.77,in,A
2024-07-09 22:18:20,2024-07-09 22:18:20,12.73,in,A
2024-07-09 10:21:15,2024-07-09 10:21:15,12.73,in,A
2024-07-08 22:24:10,2024-07-08 22:24:10,12.73,in,A
2024-07-08 10:27:05,2024-07-08 10:27:05,12.73,in,A
2024-07-07 22:30:00,2024-07-07 22:30:00,12.73,in,A
2024-07-07 10:32:55,2024-07-07 10:32:55,12.73,in,A
2024-07-06 22:35:50,2024-07-06 22:35:51,12.73,in,A
2024-07-06 10:38:46,2024-07-06 10:38:46,12.73,in,A
2024-07-05 22:41:41,2024-07-05 22:41:41,12.73,in,A
2024-07-05 22:07:12,2024-07-05 22:07:12,12.73,in,A
2024-07-05 10:44:36,2024-07-05 10:44:36,12.69,in,A
2024-07-04 22:47:31,2024-07-04 22:47:31,12.69,in,A
2024-07-04 10:50:26,2024-07-04 10:50:26,12.69,in,A
2024-07-03 22:53:21,2024-07-03 22:53:21,12.69,in,A
2024-07-03 19:46:07,2024-07-03 19:46:07,12.69,in,A
2024-07-03 19:37:13,2024-07-03 19:37:13,12.65,in,A
2024-07-03 19:25:11,2024-07-03 19:25:11,12.61,in,A
2024-07-03 19:10:54,2024-07-03 19:10:54,12.57,in,A
2024-07-03 19:08:05,2024-07-03 19:08:05,12.53,in,A
2024-07-03 18:46:35,2024-07-03 18:46:35,12.49,in,A
2024-07-03 18:37:50,2024-07-03 18:37:50,12.45,in,A
2024-07-03 18:34:54,2024-07-03 18:34:54,12.37,in,A
2024-07-03 18:33:36,2024-07-03 18:33:36,12.33,in,A
2024-07-03 18:32:52,2024-07-03 18:32:52,12.29,in,A
2024-07-03 18:32:01,2024-07-03 18:32:01,12.25,in,A
2024-07-03 18:31:22,2024-07-03 18:31:22,12.21,in,A
2024-07-03 18:30:45,2024-07-03 18:30:45,12.17,in,A
2024-07-03 18:30:16,2024-07-03 18:30:16,12.14,in,A
2024-07-03 18:29:42,2024-07-03 18:29:42,12.10,in,A
2024-07-03 18:29:16,2024-07-03 18:29:16,12.06,in,A
2024-07-03 18:28:41,2024-07-03 18:28:41,12.02,in,A
2024-07-03 18:28:02,2024-07-03 18:28:02,11.98,in,A
2024-07-03 18:27:17,2024-07-03 18:27:17,11.94,in,A
2024-07-03 18:26:43,2024-07-03 18:26:43,11.90,in,A
2024-07-03 18:25:59,2024-07-03 18:25:59,11.86,in,A
2024-07-03 18:25:22,2024-07-03 18:25:22,11.82,in,A
2024-07-03 18:24:39,2024-07-03 18:24:39,11.78,in,A
2024-07-03 18:24:02,2024-07-03 18:24:02,11.74,in,A
2024-07-03 18:23:11,2024-07-03 18:23:11,11.70,in,A
2024-07-03 18:22:34,2024-07-03 18:22:34,11.66,in,A
2024-07-03 18:21:56,2024-07-03 18:21:56,11.62,in,A
2024-07-03 18:21:16,2024-07-03 18:21:16,11.58,in,A
2024-07-03 18:20:34,2024-07-03 18:20:34,11.54,in,A
