Reading,Receive,Value,Unit,Data Quality
2024-11-06 04:33:11,2024-11-06 04:33:11,12.45,in,A
2024-11-06 04:24:39,2024-11-06 04:24:39,12.41,in,A
2024-11-06 03:47:44,2024-11-06 03:47:44,12.37,in,A
2024-11-06 02:55:03,2024-11-06 02:55:03,12.33,in,A
2024-11-05 16:05:25,2024-11-05 16:05:25,12.29,in,A
2024-11-04 16:11:23,2024-11-04 16:11:23,12.29,in,A
2024-11-04 04:14:21,2024-11-04 04:14:21,12.29,in,A
2024-11-03 16:17:20,2024-11-03 16:17:20,12.29,in,A
2024-11-03 04:20:19,2024-11-03 04:20:19,12.29,in,A
2024-11-02 17:23:18,2024-11-02 17:23:18,12.29,in,A
2024-11-02 05:26:11,2024-11-02 05:26:11,12.29,in,A
2024-11-01 17:29:10,2024-11-01 17:29:10,12.29,in,A
2024-11-01 05:32:09,2024-11-01 05:32:09,12.29,in,A
2024-10-31 17:35:08,2024-10-31 17:35:08,12.29,in,A
2024-10-31 05:38:07,2024-10-31 05:38:07,12.29,in,A
2024-10-30 17:41:06,2024-10-30 17:41:06,12.29,in,A
2024-10-30 05:44:05,2024-10-30 05:44:05,12.29,in,A
2024-10-29 17:47:03,2024-10-29 17:47:03,12.29,in,A
2024-10-29 05:50:02,2024-10-29 05:50:02,12.29,in,A
2024-10-28 17:53:01,2024-10-28 17:53:01,12.29,in,A
2024-10-28 05:56:00,2024-10-28 05:56:00,12.29,in,A
2024-10-27 17:58:59,2024-10-27 17:58:59,12.29,in,A
2024-10-27 06:01:58,2024-10-27 06:01:58,12.29,in,A
2024-10-26 18:04:56,2024-10-26 18:04:56,12.29,in,A
2024-10-26 06:07:55,2024-10-26 06:07:55,12.29,in,A
2024-10-25 08:08:43,2024-10-25 08:08:43,12.29,in,A
2024-10-25 06:13:53,2024-10-25 06:13:53,12.25,in,A
2024-10-24 18:16:52,2024-10-24 18:16:52,12.25,in,A
2024-10-24 06:19:51,2024-10-24 06:19:51,12.25,in,A
2024-10-23 18:22:50,2024-10-23 18:22:50,12.25,in,A
2024-10-23 06:25:49,2024-10-23 06:25:49,12.25,in,A
2024-10-22 18:28:47,2024-10-22 18:28:47,12.25,in,A
2024-10-22 06:31:46,2024-10-22 06:31:46,12.25,in,A
2024-10-21 18:34:45,2024-10-21 18:34:45,12.25,in,A
2024-10-21 06:37:44,2024-10-21 06:37:44,12.25,in,A
2024-10-20 18:40:43,2024-10-20 18:40:43,12.25,in,A
2024-10-20 06:43:42,2024-10-20 06:43:42,12.25,in,A
2024-10-19 18:46:41,2024-10-19 18:46:41,12.25,in,A
2024-10-19 06:49:40,2024-10-19 06:49:40,12.25,in,A
2024-10-18 18:52:39,2024-10-18 18:52:39,12.25,in,A
2024-10-18 06:55:37,2024-10-18 06:55:37,12.25,in,A
2024-10-17 18:58:36,2024-10-17 18:58:36,12.25,in,A
2024-10-17 07:01:35,2024-10-17 07:01:35,12.25,in,A
2024-10-16 19:04:34,2024-10-16 19:04:34,12.25,in,A
2024-10-15 19:10:32,2024-10-15 19:10:32,12.25,in,A
2024-10-15 13:51:42,2024-10-15 13:51:42,12.25,in,A
2024-10-15 09:00:19,2024-10-15 09:00:19,12.21,in,A
2024-10-15 08:29:44,2024-10-15 08:29:44,12.17,in,A
2024-10-15 07:13:30,2024-10-15 07:13:30,12.14,in,A
2024-10-15 04:10:53,2024-10-15 04:10:53,12.14,in,A
2024-10-14 19:16:29,2024-10-14 19:16:29,12.10,in,A
2024-10-14 07:19:28,2024-10-14 07:19:28,12.10,in,A
2024-10-13 07:25:26,2024-10-13 07:25:26,12.10,in,A
2024-10-12 19:28:25,2024-10-12 19:28:25,12.10,in,A
2024-10-12 07:31:24,2024-10-12 07:31:24,12.10,in,A
2024-10-11 19:34:23,2024-10-11 19:34:23,12.10,in,A
2024-10-11 07:37:22,2024-10-11 07:37:22,12.10,in,A
2024-10-10 19:40:21,2024-10-10 19:40:21,12.10,in,A
2024-10-10 07:43:20,2024-10-10 07:43:20,12.10,in,A
2024-10-09 19:46:19,2024-10-09 19:46:19,12.10,in,A
2024-10-09 07:49:18,2024-10-09 07:49:18,12.10,in,A
2024-10-08 19:52:17,2024-10-08 19:52:17,12.10,in,A
2024-10-08 07:55:16,2024-10-08 07:55:16,12.10,in,A
2024-10-07 19:58:15,2024-10-07 19:58:15,12.10,in,A
2024-10-07 08:01:14,2024-10-07 08:01:14,12.10,in,A
2024-10-06 20:04:13,2024-10-06 20:04:13,12.10,in,A
2024-10-06 08:07:12,2024-10-06 08:07:12,12.10,in,A
2024-10-05 20:10:11,2024-10-05 20:10:11,12.10,in,A
2024-10-05 08:13:10,2024-10-05 08:13:10,12.10,in,A
2024-10-04 20:16:09,2024-10-04 20:16:09,12.10,in,A
2024-10-04 08:19:08,2024-10-04 08:19:08,12.10,in,A
2024-10-03 20:22:07,2024-10-03 20:22:07,12.10,in,A
2024-10-03 08:25:06,2024-10-03 08:25:06,12.10,in,A
2024-10-02 20:28:05,2024-10-02 20:28:05,12.10,in,A
2024-10-02 08:30:58,2024-10-02 08:30:58,12.10,in,A
2024-10-01 20:33:57,2024-10-01 20:33:57,12.10,in,A
2024-10-01 19:48:47,2024-10-01 19:48:47,12.10,in,A
2024-10-01 08:36:56,2024-10-01 08:36:56,12.06,in,A
2024-09-30 20:39:55,2024-09-30 20:39:55,12.06,in,A
2024-09-30 08:42:54,2024-09-30 08:42:54,12.06,in,A
2024-09-29 20:45:53,2024-09-29 20:45:53,12.06,in,A
2024-09-29 18:18:55,2024-09-29 18:18:55,12.06,in,A
2024-09-29 17:23:35,2024-09-29 17:23:35,12.02,in,A
2024-09-29 16:50:20,2024-09-29 16:50:20,11.98,in,A
2024-09-29 14:02:52,2024-09-29 14:02:52,11.94,in,A
2024-09-29 08:48:52,2024-09-29 08:48:52,11.90,in,A
2024-09-29 03:53:19,2024-09-29 03:53:19,11.90,in,A
2024-09-28 21:59:51,2024-09-28 21:59:51,11.86,in,A
2024-09-28 20:51:51,2024-09-28 20:51:51,11.82,in,A
2024-09-28 08:54:51,2024-09-28 08:54:51,11.78,in,A
2024-09-28 06:44:28,2024-09-28 06:44:28,11.78,in,A
2024-09-28 00:28:46,2024-09-28 00:28:46,11.74,in,A
2024-09-27 23:49:49,2024-09-27 23:49:49,11.70,in,A
2024-09-27 20:57:50,2024-09-27 20:57:50,11.66,in,A
2024-09-27 20:00:15,2024-09-27 20:00:15,11.66,in,A
2024-09-27 19:38:18,2024-09-27 19:38:18,11.62,in,A
2024-09-27 19:13:23,2024-09-27 19:13:23,11.58,in,A
2024-09-27 18:50:03,2024-09-27 18:50:03,11.54,in,A
2024-09-27 18:01:02,2024-09-27 18:01:02,11.47,in,A
2024-09-27 17:49:37,2024-09-27 17:49:37,11.43,in,A
2024-09-27 17:40:51,2024-09-27 17:40:51,11.39,in,A
2024-09-27 16:46:45,2024-09-27 16:46:45,11.31,in,A
2024-09-27 16:26:56,2024-09-27 16:26:56,11.27,in,A
2024-09-27 16:16:52,2024-09-27 16:16:52,11.23,in,A
2024-09-27 16:07:55,2024-09-27 16:07:55,11.19,in,A
2024-09-27 15:46:50,2024-09-27 15:46:50,11.19,in,A
2024-09-27 15:24:39,2024-09-27 15:24:39,11.07,in,A
2024-09-27 09:00:49,2024-09-27 09:00:49,11.03,in,A
2024-09-27 07:05:32,2024-09-27 07:05:32,11.03,in,A
2024-09-27 05:44:01,2024-09-27 05:44:01,10.99,in,A
2024-09-27 04:53:38,2024-09-27 04:53:38,10.95,in,A
2024-09-26 21:03:48,2024-09-26 21:03:48,10.91,in,A
2024-09-26 09:06:47,2024-09-26 09:06:47,10.91,in,A
2024-09-25 21:09:46,2024-09-25 21:09:46,10.91,in,A
2024-09-25 09:12:45,2024-09-25 09:12:45,10.91,in,A
2024-09-24 21:15:44,2024-09-24 21:15:44,10.91,in,A
2024-09-24 18:49:47,2024-09-24 18:49:47,10.91,in,A
2024-09-24 09:18:43,2024-09-24 09:18:43,10.87,in,A
2024-09-24 07:43:13,2024-09-24 07:43:13,10.87,in,A
2024-09-24 07:29:58,2024-09-24 07:29:58,10.84,in,A
2024-09-24 07:17:20,2024-09-24 07:17:20,10.80,in,A
2024-09-24 04:56:52,2024-09-24 04:56:52,10.76,in,A
2024-09-24 04:39:11,2024-09-24 04:39:11,10.72,in,A
2024-09-24 04:13:13,2024-09-24 04:13:13,10.68,in,A
2024-09-24 03:44:39,2024-09-24 03:44:39,10.64,in,A
2024-09-24 03:32:43,2024-09-24 03:32:43,10.60,in,A
2024-09-24 03:14:51,2024-09-24 03:14:51,10.56,in,A
2024-09-24 03:07:41,2024-09-24 03:07:41,10.52,in,A
2024-09-24 03:00:34,2024-09-24 03:00:34,10.48,in,A
2024-09-24 02:54:20,2024-09-24 02:54:20,10.44,in,A
2024-09-24 02:36:01,2024-09-24 02:36:01,10.40,in,A
2024-09-23 21:21:43,2024-09-23 21:21:43,10.36,in,A
2024-09-23 09:24:42,2024-09-23 09:24:42,10.36,in,A
2024-09-23 00:29:57,2024-09-23 00:29:57,10.36,in,A
2024-09-22 23:29:56,2024-09-22 23:29:56,10.32,in,A
2024-09-22 23:18:53,2024-09-22 23:18:53,10.28,in,A
2024-09-22 23:01:46,2024-09-22 23:01:46,10.20,in,A
2024-09-22 21:27:41,2024-09-22 21:27:41,10.17,in,A
2024-09-22 17:33:23,2024-09-22 17:33:23,10.17,in,A
2024-09-22 09:30:40,2024-09-22 09:30:40,10.13,in,A
2024-09-21 21:33:39,2024-09-21 21:33:39,10.13,in,A
2024-09-21 09:36:38,2024-09-21 09:36:38,10.13,in,A
2024-09-20 21:39:37,2024-09-20 21:39:37,10.13,in,A
2024-09-20 10:55:47,2024-09-20 10:55:47,10.13,in,A
2024-09-20 09:42:36,2024-09-20 09:42:36,10.13,in,A
2024-09-19 21:45:36,2024-09-19 21:45:36,10.13,in,A
2024-09-19 09:48:35,2024-09-19 09:48:35,10.13,in,A
2024-09-18 21:51:34,2024-09-18 21:51:34,10.13,in,A
2024-09-18 09:54:33,2024-09-18 09:54:33,10.13,in,A
2024-09-17 21:57:32,2024-09-17 21:57:32,10.13,in,A
2024-09-17 10:00:31,2024-09-17 10:00:31,10.13,in,A
2024-09-16 22:03:30,2024-09-16 22:03:30,10.13,in,A
2024-09-16 10:06:29,2024-09-16 10:06:29,10.13,in,A
2024-09-15 22:09:28,2024-09-15 22:09:28,10.13,in,A
2024-09-15 11:35:09,2024-09-15 11:35:09,10.13,in,A
2024-09-15 10:12:28,2024-09-15 10:12:28,10.13,in,A
2024-09-14 22:15:27,2024-09-14 22:15:27,10.13,in,A
2024-09-14 11:42:22,2024-09-14 11:42:22,10.13,in,A
2024-09-14 10:18:26,2024-09-14 10:18:26,10.13,in,A
2024-09-13 22:21:25,2024-09-13 22:21:25,10.13,in,A
2024-09-13 11:46:17,2024-09-13 11:46:17,10.13,in,A
2024-09-12 22:27:23,2024-09-12 22:27:23,10.13,in,A
2024-09-12 10:30:22,2024-09-12 10:30:22,10.13,in,A
2024-09-12 10:03:51,2024-09-12 10:03:51,10.13,in,A
2024-09-11 22:33:21,2024-09-11 22:33:21,10.13,in,A
2024-09-11 10:36:32,2024-09-11 10:36:32,10.13,in,A
2024-09-11 10:36:20,2024-09-11 10:36:20,10.13,in,A
2024-09-10 22:39:19,2024-09-10 22:39:19,10.13,in,A
2024-09-10 10:42:29,2024-09-10 10:42:29,10.13,in,A
2024-09-10 10:42:15,2024-09-10 10:42:15,10.13,in,A
2024-09-09 22:45:18,2024-09-09 22:45:18,10.13,in,A
2024-09-09 10:48:17,2024-09-09 10:48:17,10.13,in,A
2024-09-08 22:51:16,2024-09-08 22:51:16,10.13,in,A
2024-09-08 10:54:15,2024-09-08 10:54:15,10.13,in,A
2024-09-07 22:57:14,2024-09-07 22:57:14,10.13,in,A
2024-09-07 11:00:13,2024-09-07 11:00:13,10.13,in,A
2024-09-06 23:03:12,2024-09-06 23:03:12,10.13,in,A
2024-09-06 11:06:11,2024-09-06 11:06:11,10.13,in,A
2024-09-06 10:11:40,2024-09-06 10:11:40,10.13,in,A
2024-09-05 23:09:10,2024-09-05 23:09:10,10.13,in,A
2024-09-05 11:12:11,2024-09-05 11:12:11,10.13,in,A
2024-09-05 10:19:00,2024-09-05 10:19:00,10.13,in,A
2024-09-04 23:15:09,2024-09-04 23:15:09,10.13,in,A
2024-09-04 11:18:08,2024-09-04 11:18:08,10.13,in,A
2024-09-03 23:21:07,2024-09-03 23:21:07,10.13,in,A
2024-09-03 11:24:06,2024-09-03 11:24:06,10.13,in,A
2024-09-03 10:32:54,2024-09-03 10:32:54,10.13,in,A
2024-09-02 23:27:05,2024-09-02 23:27:05,10.13,in,A
2024-09-02 11:29:58,2024-09-02 11:29:58,10.13,in,A
2024-09-02 10:16:15,2024-09-02 10:16:15,10.13,in,A
2024-09-01 23:32:57,2024-09-01 23:32:57,10.13,in,A
2024-09-01 11:35:56,2024-09-01 11:35:56,10.13,in,A
2024-09-01 10:19:28,2024-09-01 10:19:28,10.13,in,A
2024-08-31 23:38:55,2024-08-31 23:38:55,10.13,in,A
2024-08-31 13:18:49,2024-08-31 13:18:49,10.13,in,A
2024-08-31 11:41:54,2024-08-31 11:41:54,10.13,in,A
2024-08-30 23:44:53,2024-08-30 23:44:53,10.13,in,A
2024-08-30 12:06:11,2024-08-30 12:06:11,10.13,in,A
2024-08-29 23:50:52,2024-08-29 23:50:52,10.13,in,A
2024-08-29 12:04:52,2024-08-29 12:04:52,10.13,in,A
2024-08-29 11:53:51,2024-08-29 11:53:51,10.13,in,A
2024-08-29 10:57:29,2024-08-29 10:57:29,10.13,in,A
2024-08-28 23:56:50,2024-08-28 23:56:50,10.13,in,A
2024-08-28 12:36:57,2024-08-28 12:36:57,10.13,in,A
2024-08-28 11:59:49,2024-08-28 11:59:49,10.13,in,A
2024-08-28 00:02:48,2024-08-28 00:02:48,10.13,in,A
2024-08-27 12:05:47,2024-08-27 12:05:47,10.13,in,A
2024-08-27 11:09:47,2024-08-27 11:09:47,10.13,in,A
2024-08-27 00:08:46,2024-08-27 00:08:46,10.13,in,A
2024-08-26 12:11:47,2024-08-26 12:11:47,10.13,in,A
2024-08-26 09:20:18,2024-08-26 09:20:18,10.13,in,A
2024-08-26 00:14:45,2024-08-26 00:14:45,10.13,in,A
2024-08-25 12:17:44,2024-08-25 12:17:44,10.13,in,A
2024-08-25 00:20:43,2024-08-25 00:20:43,10.13,in,A
2024-08-24 12:23:42,2024-08-24 12:23:42,10.13,in,A
2024-08-24 00:26:41,2024-08-24 00:26:41,10.13,in,A
2024-08-23 12:29:40,2024-08-23 12:29:40,10.13,in,A
2024-08-23 09:14:34,2024-08-23 09:14:34,10.13,in,A
2024-08-23 00:32:39,2024-08-23 00:32:39,10.13,in,A
2024-08-22 12:35:38,2024-08-22 12:35:38,10.13,in,A
2024-08-22 09:06:49,2024-08-22 09:06:49,10.13,in,A
2024-08-22 00:38:37,2024-08-22 00:38:37,10.13,in,A
2024-08-21 12:41:36,2024-08-21 12:41:36,10.13,in,A
2024-08-21 09:34:41,2024-08-21 09:34:41,10.13,in,A
2024-08-21 00:44:36,2024-08-21 00:44:36,10.13,in,A
2024-08-20 12:47:35,2024-08-20 12:47:35,10.13,in,A
2024-08-20 09:31:29,2024-08-20 09:31:29,10.13,in,A
2024-08-20 00:50:34,2024-08-20 00:50:34,10.13,in,A
2024-08-19 12:53:33,2024-08-19 12:53:33,10.13,in,A
2024-08-19 09:39:06,2024-08-19 09:39:06,10.13,in,A
2024-08-19 00:56:32,2024-08-19 00:56:32,10.13,in,A
2024-08-18 12:59:31,2024-08-18 12:59:31,10.13,in,A
2024-08-18 09:37:51,2024-08-18 09:37:51,10.13,in,A
2024-08-18 01:02:30,2024-08-18 01:02:30,10.13,in,A
2024-08-17 16:01:49,2024-08-17 16:01:49,10.13,in,A
2024-08-17 13:05:29,2024-08-17 13:05:29,10.09,in,A
2024-08-17 09:17:42,2024-08-17 09:17:42,10.09,in,A
2024-08-17 09:17:35,2024-08-17 09:17:35,10.09,in,A
2024-08-17 09:17:34,2024-08-17 09:17:34,10.05,in,A
2024-08-17 09:17:33,2024-08-17 09:17:33,9.93,in,AN
2024-08-17 01:08:28,2024-08-17 01:08:28,9.89,in,A
2024-08-16 20:36:39,2024-08-16 20:36:39,9.89,in,A
2024-08-16 20:19:25,2024-08-16 20:19:25,9.85,in,A
2024-08-16 20:07:03,2024-08-16 20:07:03,9.81,in,A
2024-08-16 19:59:33,2024-08-16 19:59:33,9.77,in,A
2024-08-16 19:53:44,2024-08-16 19:53:44,9.73,in,A
2024-08-16 19:48:47,2024-08-16 19:48:47,9.69,in,A
2024-08-16 13:11:28,2024-08-16 13:11:28,9.65,in,A
2024-08-16 01:14:27,2024-08-16 01:14:27,9.65,in,A
2024-08-15 13:17:26,2024-08-15 13:17:26,9.65,in,A
2024-08-15 01:20:25,2024-08-15 01:20:25,9.65,in,A
2024-08-14 13:23:24,2024-08-14 13:23:24,9.65,in,A
2024-08-14 01:26:23,2024-08-14 01:26:23,9.65,in,A
2024-08-13 13:29:22,2024-08-13 13:29:22,9.65,in,A
2024-08-13 01:32:21,2024-08-13 01:32:21,9.65,in,A
2024-08-12 13:35:20,2024-08-12 13:35:20,9.65,in,A
2024-08-12 01:38:20,2024-08-12 01:38:20,9.65,in,A
2024-08-11 13:41:19,2024-08-11 13:41:19,9.65,in,A
2024-08-11 01:44:18,2024-08-11 01:44:18,9.65,in,A
2024-08-10 13:47:17,2024-08-10 13:47:17,9.65,in,A
2024-08-10 01:50:16,2024-08-10 01:50:16,9.65,in,A
2024-08-09 13:53:15,2024-08-09 13:53:15,9.65,in,A
2024-08-09 08:30:36,2024-08-09 08:30:36,9.65,in,A
2024-08-09 01:56:14,2024-08-09 01:56:14,9.65,in,A
2024-08-08 13:59:13,2024-08-08 13:59:13,9.65,in,A
2024-08-08 02:02:13,2024-08-08 02:02:13,9.65,in,A
2024-08-07 14:05:12,2024-08-07 14:05:12,9.65,in,A
2024-08-07 02:08:11,2024-08-07 02:08:11,9.65,in,A
2024-08-06 22:39:52,2024-08-06 22:39:52,9.65,in,A
2024-08-06 22:21:04,2024-08-06 22:21:04,9.61,in,A
2024-08-06 21:00:07,2024-08-06 21:00:07,9.57,in,A
2024-08-06 20:45:29,2024-08-06 20:45:29,9.53,in,A
2024-08-06 20:20:23,2024-08-06 20:20:23,9.50,in,A
2024-08-06 20:08:16,2024-08-06 20:08:16,9.46,in,A
2024-08-06 19:57:53,2024-08-06 19:57:53,9.42,in,A
2024-08-06 19:50:16,2024-08-06 19:50:16,9.38,in,A
2024-08-06 19:42:48,2024-08-06 19:42:48,9.34,in,A
2024-08-06 19:30:56,2024-08-06 19:30:56,9.30,in,A
2024-08-06 19:01:18,2024-08-06 19:01:18,9.26,in,A
2024-08-06 18:56:00,2024-08-06 18:56:00,9.22,in,A
2024-08-06 18:51:34,2024-08-06 18:51:34,9.18,in,A
2024-08-06 18:47:40,2024-08-06 18:47:40,9.14,in,A
2024-08-06 18:44:16,2024-08-06 18:44:16,9.10,in,A
2024-08-06 18:41:24,2024-08-06 18:41:24,9.06,in,A
2024-08-06 18:36:46,2024-08-06 18:36:46,9.02,in,A
2024-08-06 14:11:10,2024-08-06 14:11:10,8.98,in,A
2024-08-06 02:14:09,2024-08-06 02:14:09,8.98,in,A
2024-08-05 14:17:10,2024-08-05 14:17:10,8.98,in,A
2024-08-05 02:20:07,2024-08-05 02:20:07,8.98,in,A
2024-08-04 14:23:06,2024-08-04 14:23:06,8.98,in,A
2024-08-04 02:26:05,2024-08-04 02:26:05,8.98,in,A
2024-08-03 14:29:05,2024-08-03 14:29:05,8.98,in,A
2024-08-03 13:48:32,2024-08-03 13:48:32,8.98,in,A
2024-08-03 02:32:04,2024-08-03 02:32:04,8.94,in,A
2024-08-02 20:34:22,2024-08-02 20:34:22,8.94,in,A
2024-08-02 19:37:35,2024-08-02 19:37:35,8.90,in,A
2024-08-02 18:18:32,2024-08-02 18:18:32,8.86,in,A
2024-08-02 17:26:28,2024-08-02 17:26:28,8.83,in,A
2024-08-02 14:35:03,2024-08-02 14:35:03,8.79,in,A
2024-08-02 02:37:56,2024-08-02 02:37:56,8.79,in,A
2024-08-01 22:09:04,2024-08-01 22:09:04,8.79,in,A
2024-08-01 21:44:43,2024-08-01 21:44:43,8.75,in,A
2024-08-01 21:20:32,2024-08-01 21:20:32,8.71,in,A
2024-08-01 20:58:31,2024-08-01 20:58:31,8.67,in,A
2024-08-01 20:39:35,2024-08-01 20:39:35,8.63,in,A
2024-08-01 20:26:03,2024-08-01 20:26:03,8.59,in,A
2024-08-01 20:16:13,2024-08-01 20:16:13,8.55,in,A
2024-08-01 20:10:15,2024-08-01 20:10:15,8.51,in,A
2024-08-01 20:06:12,2024-08-01 20:06:12,8.47,in,A
2024-08-01 14:40:55,2024-08-01 14:40:55,8.43,in,A
2024-08-01 02:43:54,2024-08-01 02:43:54,8.43,in,A
2024-07-31 14:46:53,2024-07-31 14:46:53,8.43,in,A
2024-07-31 02:49:53,2024-07-31 02:49:53,8.43,in,A
2024-07-30 14:52:53,2024-07-30 14:52:53,8.43,in,A
2024-07-30 05:39:37,2024-07-30 05:39:37,8.43,in,A
2024-07-30 02:55:51,2024-07-30 02:55:51,8.39,in,A
2024-07-29 14:58:50,2024-07-29 14:58:50,8.39,in,A
2024-07-29 14:04:39,2024-07-29 14:04:39,8.39,in,A
2024-07-29 14:02:07,2024-07-29 14:02:07,8.35,in,A
2024-07-29 03:01:51,2024-07-29 03:01:51,8.31,in,A
2024-07-28 15:04:48,2024-07-28 15:04:48,8.31,in,A
2024-07-28 03:07:48,2024-07-28 03:07:48,8.31,in,A
2024-07-27 15:10:48,2024-07-27 15:10:48,8.31,in,A
2024-07-27 03:13:46,2024-07-27 03:13:46,8.31,in,A
2024-07-26 15:16:45,2024-07-26 15:16:45,8.31,in,A
2024-07-25 15:22:43,2024-07-25 15:22:43,8.31,in,A
2024-07-25 03:25:42,2024-07-25 03:25:42,8.31,in,A
2024-07-24 15:28:42,2024-07-24 15:28:42,8.31,in,A
2024-07-24 03:31:41,2024-07-24 03:31:41,8.31,in,A
2024-07-23 15:34:40,2024-07-23 15:34:40,8.31,in,A
2024-07-23 03:37:39,2024-07-23 03:37:39,8.31,in,A
2024-07-22 15:40:38,2024-07-22 15:40:38,8.31,in,A
2024-07-22 10:44:27,2024-07-22 10:44:27,8.31,in,A
2024-07-22 03:43:37,2024-07-22 03:43:37,8.27,in,A
2024-07-21 15:46:34,2024-07-21 15:46:34,8.27,in,A
2024-07-21 03:49:33,2024-07-21 03:49:33,8.27,in,A
2024-07-20 15:52:32,2024-07-20 15:52:32,8.27,in,A
2024-07-20 03:55:32,2024-07-20 03:55:32,8.27,in,A
2024-07-19 15:58:31,2024-07-19 15:58:31,8.27,in,A
2024-07-19 04:01:30,2024-07-19 04:01:30,8.27,in,A
2024-07-18 16:04:29,2024-07-18 16:04:29,8.27,in,A
2024-07-18 04:07:28,2024-07-18 04:07:28,8.27,in,A
2024-07-17 16:10:27,2024-07-17 16:10:27,8.27,in,A
2024-07-17 04:13:26,2024-07-17 04:13:26,8.27,in,A
2024-07-16 16:16:27,2024-07-16 16:16:27,8.27,in,A
2024-07-16 04:19:25,2024-07-16 04:19:25,8.27,in,A
2024-07-15 16:22:24,2024-07-15 16:22:24,8.27,in,A
2024-07-15 04:25:23,2024-07-15 04:25:23,8.27,in,A
2024-07-14 16:28:22,2024-07-14 16:28:22,8.27,in,A
2024-07-14 04:31:21,2024-07-14 04:31:21,8.27,in,A
2024-07-13 16:34:22,2024-07-13 16:34:22,8.27,in,A
2024-07-13 04:37:20,2024-07-13 04:37:20,8.27,in,A
2024-07-12 16:40:19,2024-07-12 16:40:19,8.27,in,A
