Reading,Receive,Value,Unit,Data Quality
2024-10-10 15:09:32,2024-10-10 15:09:32,4.18,in,A
2024-10-10 03:12:35,2024-10-10 03:12:35,4.18,in,A
2024-10-09 15:15:38,2024-10-09 15:15:38,4.18,in,A
2024-10-09 03:18:41,2024-10-09 03:18:41,4.18,in,A
2024-10-08 15:21:44,2024-10-08 15:21:44,4.18,in,A
2024-10-08 03:24:46,2024-10-08 03:24:46,4.18,in,A
2024-10-07 15:27:49,2024-10-07 15:27:49,4.18,in,A
2024-10-07 03:30:52,2024-10-07 03:30:52,4.18,in,A
2024-10-06 15:33:55,2024-10-06 15:33:55,4.18,in,A
2024-10-06 03:36:58,2024-10-06 03:36:58,4.18,in,A
2024-10-05 15:40:01,2024-10-05 15:40:01,4.18,in,A
2024-10-05 03:43:04,2024-10-05 03:43:04,4.18,in,A
2024-10-04 15:46:07,2024-10-04 15:46:07,4.18,in,A
2024-10-04 03:49:10,2024-10-04 03:49:10,4.18,in,A
2024-10-03 15:52:13,2024-10-03 15:52:13,4.18,in,A
2024-10-03 03:55:16,2024-10-03 03:55:16,4.18,in,A
2024-10-02 15:58:19,2024-10-02 15:58:19,4.18,in,A
2024-10-02 04:01:15,2024-10-02 04:01:15,4.18,in,A
2024-10-01 16:04:18,2024-10-01 16:04:18,4.18,in,A
2024-10-01 04:07:21,2024-10-01 04:07:21,4.18,in,A
2024-09-30 16:10:24,2024-09-30 16:10:24,4.18,in,A
2024-09-30 04:13:27,2024-09-30 04:13:27,4.18,in,A
2024-09-29 16:16:30,2024-09-29 16:16:30,4.18,in,A
2024-09-29 04:19:33,2024-09-29 04:19:33,4.18,in,A
2024-09-28 16:22:36,2024-09-28 16:22:36,4.18,in,A
2024-09-28 04:25:39,2024-09-28 04:25:39,4.18,in,A
2024-09-27 16:28:42,2024-09-27 16:28:42,4.18,in,A
2024-09-27 04:31:45,2024-09-27 04:31:45,4.18,in,A
2024-09-26 16:34:47,2024-09-26 16:34:47,4.18,in,A
2024-09-26 04:37:51,2024-09-26 04:37:51,4.18,in,A
2024-09-25 16:40:54,2024-09-25 16:40:54,4.18,in,A
2024-09-25 04:43:56,2024-09-25 04:43:56,4.18,in,A
2024-09-24 16:46:59,2024-09-24 16:46:59,4.18,in,A
2024-09-24 04:50:03,2024-09-24 04:50:03,4.18,in,A
2024-09-23 16:53:06,2024-09-23 16:53:06,4.18,in,A
2024-09-23 04:56:09,2024-09-23 04:56:09,4.18,in,A
2024-09-22 16:59:12,2024-09-22 16:59:12,4.18,in,A
2024-09-22 05:02:15,2024-09-22 05:02:15,4.18,in,A
2024-09-21 17:05:18,2024-09-21 17:05:18,4.18,in,A
2024-09-21 05:08:21,2024-09-21 05:08:21,4.18,in,A
2024-09-20 17:11:24,2024-09-20 17:11:24,4.18,in,A
2024-09-20 05:14:27,2024-09-20 05:14:27,4.18,in,A
2024-09-19 17:17:30,2024-09-19 17:17:30,4.18,in,A
2024-09-19 05:20:33,2024-09-19 05:20:33,4.18,in,A
2024-09-18 17:23:35,2024-09-18 17:23:35,4.18,in,A
2024-09-18 05:26:39,2024-09-18 05:26:39,4.18,in,A
2024-09-17 17:29:42,2024-09-17 17:29:42,4.18,in,A
2024-09-17 05:32:44,2024-09-17 05:32:44,4.18,in,A
2024-09-16 17:35:47,2024-09-16 17:35:47,4.18,in,A
2024-09-16 05:38:51,2024-09-16 05:38:51,4.18,in,A
2024-09-15 17:41:53,2024-09-15 17:41:53,4.18,in,A
2024-09-15 05:44:57,2024-09-15 05:44:57,4.18,in,A
2024-09-14 17:47:59,2024-09-14 17:47:59,4.18,in,A
2024-09-14 05:51:03,2024-09-14 05:51:03,4.18,in,A
2024-09-13 17:54:05,2024-09-13 17:54:05,4.18,in,A
2024-09-13 05:57:08,2024-09-13 05:57:08,4.18,in,A
2024-09-12 18:00:11,2024-09-12 18:00:12,4.18,in,A
2024-09-12 06:03:14,2024-09-12 06:03:14,4.18,in,A
2024-09-11 18:06:17,2024-09-11 18:06:17,4.18,in,A
2024-09-11 06:09:20,2024-09-11 06:09:20,4.18,in,A
2024-09-10 18:12:23,2024-09-10 18:12:23,4.18,in,A
2024-09-10 06:15:26,2024-09-10 06:15:26,4.18,in,A
2024-09-09 18:18:29,2024-09-09 18:18:29,4.18,in,A
2024-09-09 06:21:32,2024-09-09 06:21:32,4.18,in,A
2024-09-08 18:24:35,2024-09-08 18:24:35,4.18,in,A
2024-09-08 06:27:38,2024-09-08 06:27:38,4.18,in,A
2024-09-07 18:30:41,2024-09-07 18:30:41,4.18,in,A
2024-09-07 06:33:44,2024-09-07 06:33:44,4.18,in,A
2024-09-06 18:36:47,2024-09-06 18:36:47,4.18,in,A
2024-09-06 06:39:50,2024-09-06 06:39:50,4.18,in,A
2024-09-05 18:42:53,2024-09-05 18:42:53,4.18,in,A
2024-09-05 06:45:56,2024-09-05 06:45:56,4.18,in,A
2024-09-04 18:48:59,2024-09-04 18:48:59,4.18,in,A
2024-09-04 06:52:02,2024-09-04 06:52:02,4.18,in,A
2024-09-03 18:55:05,2024-09-03 18:55:05,4.18,in,A
2024-09-03 06:58:08,2024-09-03 06:58:08,4.18,in,A
2024-09-02 19:01:11,2024-09-02 19:01:11,4.18,in,A
2024-09-02 07:04:07,2024-09-02 07:04:08,4.18,in,A
2024-09-01 19:07:10,2024-09-01 19:07:10,4.18,in,A
2024-09-01 07:10:13,2024-09-01 07:10:13,4.18,in,A
2024-08-31 19:13:16,2024-08-31 19:13:16,4.18,in,A
2024-08-31 07:16:19,2024-08-31 07:16:19,4.18,in,A
2024-08-30 19:19:22,2024-08-30 19:19:22,4.18,in,A
2024-08-30 07:22:25,2024-08-30 07:22:25,4.18,in,A
2024-08-29 19:25:28,2024-08-29 19:25:28,4.18,in,A
2024-08-29 07:28:31,2024-08-29 07:28:31,4.18,in,A
2024-08-28 19:31:34,2024-08-28 19:31:34,4.18,in,A
2024-08-28 07:34:37,2024-08-28 07:34:37,4.18,in,A
2024-08-27 19:37:40,2024-08-27 19:37:40,4.18,in,A
2024-08-27 07:40:43,2024-08-27 07:40:43,4.18,in,A
2024-08-26 19:43:46,2024-08-26 19:43:46,4.18,in,A
2024-08-26 07:46:49,2024-08-26 07:46:49,4.18,in,A
2024-08-25 19:49:52,2024-08-25 19:49:52,4.18,in,A
2024-08-25 07:52:55,2024-08-25 07:52:55,4.18,in,A
2024-08-24 19:55:58,2024-08-24 19:55:58,4.18,in,A
2024-08-24 07:59:01,2024-08-24 07:59:01,4.18,in,A
2024-08-23 20:02:04,2024-08-23 20:02:04,4.18,in,A
2024-08-23 08:05:07,2024-08-23 08:05:07,4.18,in,A
2024-08-22 20:08:10,2024-08-22 20:08:10,4.18,in,A
2024-08-22 08:11:13,2024-08-22 08:11:13,4.18,in,A
2024-08-21 20:14:15,2024-08-21 20:14:15,4.18,in,A
2024-08-21 08:17:18,2024-08-21 08:17:18,4.18,in,A
2024-08-20 20:20:21,2024-08-20 20:20:21,4.18,in,A
2024-08-20 08:23:24,2024-08-20 08:23:24,4.18,in,A
2024-08-19 20:26:27,2024-08-19 20:26:27,4.18,in,A
2024-08-19 08:29:30,2024-08-19 08:29:30,4.18,in,A
2024-08-18 20:32:33,2024-08-18 20:32:33,4.18,in,A
2024-08-18 08:35:36,2024-08-18 08:35:36,4.18,in,A
2024-08-17 20:38:39,2024-08-17 20:38:39,4.18,in,A
2024-08-17 08:41:42,2024-08-17 08:41:42,4.18,in,A
2024-08-16 20:44:45,2024-08-16 20:44:45,4.18,in,A
2024-08-16 08:47:48,2024-08-16 08:47:48,4.18,in,A
2024-08-15 20:50:51,2024-08-15 20:50:51,4.18,in,A
2024-08-15 08:53:54,2024-08-15 08:53:54,4.18,in,A
2024-08-14 20:56:57,2024-08-14 20:56:57,4.18,in,A
2024-08-14 09:00:00,2024-08-14 09:00:00,4.18,in,A
2024-08-13 21:03:03,2024-08-13 21:03:03,4.18,in,A
2024-08-13 09:06:06,2024-08-13 09:06:06,4.18,in,A
2024-08-12 21:09:09,2024-08-12 21:09:09,4.18,in,A
2024-08-12 09:12:12,2024-08-12 09:12:12,4.18,in,A
2024-08-11 21:15:15,2024-08-11 21:15:15,4.18,in,A
2024-08-11 09:18:18,2024-08-11 09:18:18,4.18,in,A
2024-08-10 21:21:21,2024-08-10 21:21:21,4.18,in,A
2024-08-10 09:24:24,2024-08-10 09:24:24,4.18,in,A
2024-08-09 21:27:27,2024-08-09 21:27:27,4.18,in,A
2024-08-09 09:30:30,2024-08-09 09:30:30,4.18,in,A
2024-08-08 21:33:33,2024-08-08 21:33:33,4.18,in,A
2024-08-08 09:36:36,2024-08-08 09:36:36,4.18,in,A
2024-08-07 21:39:39,2024-08-07 21:39:39,4.18,in,A
2024-08-07 09:42:42,2024-08-07 09:42:42,4.18,in,A
2024-08-06 21:45:45,2024-08-06 21:45:45,4.18,in,A
2024-08-06 09:48:48,2024-08-06 09:48:48,4.18,in,A
2024-08-05 21:51:51,2024-08-05 21:51:51,4.18,in,A
2024-08-05 09:54:54,2024-08-05 09:54:54,4.18,in,A
2024-08-04 21:57:56,2024-08-04 21:57:56,4.18,in,A
2024-08-04 10:00:59,2024-08-04 10:00:59,4.18,in,A
2024-08-03 22:04:02,2024-08-03 22:04:02,4.18,in,A
2024-08-03 10:07:05,2024-08-03 10:07:05,4.18,in,A
2024-08-02 22:10:08,2024-08-02 22:10:08,4.18,in,A
2024-08-02 10:13:05,2024-08-02 10:13:05,4.18,in,A
2024-08-01 22:16:08,2024-08-01 22:16:08,4.18,in,A
2024-08-01 10:19:11,2024-08-01 10:19:11,4.18,in,A
2024-07-31 22:22:14,2024-07-31 22:22:14,4.18,in,A
2024-07-31 10:25:17,2024-07-31 10:25:17,4.18,in,A
2024-07-30 22:28:20,2024-07-30 22:28:20,4.18,in,A
2024-07-30 10:31:23,2024-07-30 10:31:23,4.18,in,A
2024-07-29 22:34:26,2024-07-29 22:34:26,4.18,in,A
2024-07-29 10:37:29,2024-07-29 10:37:29,4.18,in,A
2024-07-28 22:40:32,2024-07-28 22:40:32,4.18,in,A
2024-07-28 10:43:35,2024-07-28 10:43:35,4.18,in,A
2024-07-27 22:46:38,2024-07-27 22:46:38,4.18,in,A
2024-07-27 10:49:41,2024-07-27 10:49:41,4.18,in,A
2024-07-26 22:52:44,2024-07-26 22:52:44,4.18,in,A
2024-07-26 10:55:47,2024-07-26 10:55:47,4.18,in,A
2024-07-25 22:58:50,2024-07-25 22:58:50,4.18,in,A
2024-07-25 11:01:53,2024-07-25 11:01:53,4.18,in,A
2024-07-24 23:04:56,2024-07-24 23:04:56,4.18,in,A
2024-07-24 11:07:59,2024-07-24 11:07:59,4.18,in,A
2024-07-23 23:11:02,2024-07-23 23:11:02,4.18,in,A
2024-07-23 11:14:05,2024-07-23 11:14:05,4.18,in,A
2024-07-22 23:17:08,2024-07-22 23:17:08,4.18,in,A
2024-07-22 11:20:11,2024-07-22 11:20:11,4.18,in,A
2024-07-21 23:23:14,2024-07-21 23:23:14,4.18,in,A
2024-07-21 11:26:15,2024-07-21 11:26:15,4.18,in,A
2024-07-20 23:29:18,2024-07-20 23:29:18,4.18,in,A
2024-07-20 11:32:21,2024-07-20 11:32:21,4.18,in,A
2024-07-19 23:35:24,2024-07-19 23:35:24,4.18,in,A
2024-07-19 11:38:27,2024-07-19 11:38:27,4.18,in,A
2024-07-18 23:41:30,2024-07-18 23:41:30,4.18,in,A
2024-07-18 11:44:33,2024-07-18 11:44:33,4.18,in,A
2024-07-17 23:47:36,2024-07-17 23:47:36,4.18,in,A
2024-07-17 11:50:39,2024-07-17 11:50:39,4.18,in,A
2024-07-16 23:53:42,2024-07-16 23:53:42,4.18,in,A
2024-07-16 11:56:45,2024-07-16 11:56:45,4.18,in,A
2024-07-15 23:59:48,2024-07-15 23:59:48,4.18,in,A
2024-07-15 12:02:51,2024-07-15 12:02:51,4.18,in,A
2024-07-15 00:05:54,2024-07-15 00:05:54,4.18,in,A
2024-07-14 12:08:57,2024-07-14 12:08:57,4.18,in,A
2024-07-14 00:12:00,2024-07-14 00:12:00,4.18,in,A
2024-07-13 12:15:03,2024-07-13 12:15:03,4.18,in,A
2024-07-13 00:18:06,2024-07-13 00:18:06,4.18,in,A
2024-07-12 12:21:09,2024-07-12 12:21:09,4.18,in,A
2024-07-12 00:24:12,2024-07-12 00:24:12,4.18,in,A
2024-07-11 12:27:15,2024-07-11 12:27:15,4.18,in,A
2024-07-11 00:30:18,2024-07-11 00:30:18,4.18,in,A
2024-07-10 12:33:21,2024-07-10 12:33:21,4.18,in,A
2024-07-10 00:36:24,2024-07-10 00:36:24,4.18,in,A
2024-07-09 12:39:27,2024-07-09 12:39:27,4.18,in,A
2024-07-09 00:42:30,2024-07-09 00:42:30,4.18,in,A
2024-07-08 00:48:36,2024-07-08 00:48:36,4.18,in,A
2024-07-07 12:51:39,2024-07-07 12:51:39,4.18,in,A
2024-07-07 00:54:42,2024-07-07 00:54:42,4.18,in,A
2024-07-06 12:57:45,2024-07-06 12:57:45,4.18,in,A
2024-07-06 01:00:48,2024-07-06 01:00:48,4.18,in,A
2024-07-05 13:03:51,2024-07-05 13:03:51,4.18,in,A
2024-07-05 01:06:54,2024-07-05 01:06:54,4.18,in,A
2024-07-04 13:09:57,2024-07-04 13:09:57,4.18,in,A
2024-07-04 01:13:00,2024-07-04 01:13:00,4.18,in,A
2024-07-03 13:16:03,2024-07-03 13:16:03,4.18,in,A
2024-07-03 01:19:06,2024-07-03 01:19:06,4.18,in,A
2024-07-02 13:22:09,2024-07-02 13:22:09,4.18,in,A
2024-07-02 01:25:06,2024-07-02 01:25:06,4.18,in,A
2024-07-01 13:28:09,2024-07-01 13:28:09,4.18,in,A
2024-07-01 01:31:12,2024-07-01 01:31:12,4.18,in,A
2024-06-30 13:34:15,2024-06-30 13:34:15,4.18,in,A
2024-06-30 01:37:18,2024-06-30 01:37:18,4.18,in,A
2024-06-29 13:40:21,2024-06-29 13:40:21,4.18,in,A
2024-06-29 01:43:24,2024-06-29 01:43:24,4.18,in,A
2024-06-28 13:46:27,2024-06-28 13:46:27,4.18,in,A
2024-06-28 01:49:30,2024-06-28 01:49:30,4.18,in,A
2024-06-27 13:52:33,2024-06-27 13:52:33,4.18,in,A
2024-06-27 01:55:36,2024-06-27 01:55:36,4.18,in,A
2024-06-26 13:58:39,2024-06-26 13:58:39,4.18,in,A
2024-06-26 02:01:42,2024-06-26 02:01:42,4.18,in,A
2024-06-25 14:04:45,2024-06-25 14:04:45,4.18,in,A
2024-06-25 02:07:48,2024-06-25 02:07:48,4.18,in,A
2024-06-24 14:10:51,2024-06-24 14:10:51,4.18,in,A
2024-06-24 02:13:54,2024-06-24 02:13:54,4.18,in,A
2024-06-23 14:16:57,2024-06-23 14:16:57,4.18,in,A
2024-06-23 02:20:00,2024-06-23 02:20:00,4.18,in,A
2024-06-22 14:23:03,2024-06-22 14:23:03,4.18,in,A
2024-06-22 02:26:06,2024-06-22 02:26:06,4.18,in,A
2024-06-21 14:29:09,2024-06-21 14:29:09,4.18,in,A
2024-06-21 02:32:12,2024-06-21 02:32:12,4.18,in,A
2024-06-20 14:35:15,2024-06-20 14:35:15,4.18,in,A
2024-06-20 02:38:18,2024-06-20 02:38:18,4.18,in,A
2024-06-19 14:41:20,2024-06-19 14:41:20,4.18,in,A
2024-06-19 02:44:23,2024-06-19 02:44:23,4.18,in,A
2024-06-18 14:47:26,2024-06-18 14:47:26,4.18,in,A
2024-06-18 02:50:29,2024-06-18 02:50:29,4.18,in,A
2024-06-17 14:53:32,2024-06-17 14:53:32,4.18,in,A
2024-06-17 02:56:35,2024-06-17 02:56:35,4.18,in,A
2024-06-16 14:59:38,2024-06-16 14:59:38,4.18,in,A
2024-06-16 03:02:41,2024-06-16 03:02:41,4.18,in,A
2024-06-15 15:05:44,2024-06-15 15:05:44,4.18,in,A
2024-06-15 03:08:47,2024-06-15 03:08:47,4.18,in,A
2024-06-14 15:11:50,2024-06-14 15:11:50,4.18,in,A
2024-06-14 03:14:53,2024-06-14 03:14:53,4.18,in,A
2024-06-13 15:17:56,2024-06-13 15:17:56,4.18,in,A
2024-06-13 03:20:59,2024-06-13 03:20:59,4.18,in,A
2024-06-12 15:24:02,2024-06-12 15:24:02,4.18,in,A
2024-06-12 03:27:05,2024-06-12 03:27:05,4.18,in,A
2024-06-11 15:30:08,2024-06-11 15:30:08,4.18,in,A
2024-06-11 03:33:11,2024-06-11 03:33:11,4.18,in,A
2024-06-10 15:36:14,2024-06-10 15:36:14,4.18,in,A
2024-06-10 03:39:17,2024-06-10 03:39:17,4.18,in,A
2024-06-09 15:42:20,2024-06-09 15:42:20,4.18,in,A
2024-06-09 03:45:22,2024-06-09 03:45:22,4.18,in,A
2024-06-08 15:48:26,2024-06-08 15:48:26,4.18,in,A
2024-06-08 03:51:28,2024-06-08 03:51:28,4.18,in,A
2024-06-07 15:54:31,2024-06-07 15:54:31,4.18,in,A
2024-06-07 03:57:34,2024-06-07 03:57:34,4.18,in,A
2024-06-06 16:00:37,2024-06-06 16:00:37,4.18,in,A
2024-06-06 04:03:40,2024-06-06 04:03:40,4.18,in,A
2024-06-05 16:06:43,2024-06-05 16:06:43,4.18,in,A
2024-06-05 04:09:46,2024-06-05 04:09:46,4.18,in,A
2024-06-04 16:12:49,2024-06-04 16:12:49,4.18,in,A
2024-06-04 04:15:52,2024-06-04 04:15:52,4.18,in,A
2024-06-03 16:18:55,2024-06-03 16:18:55,4.18,in,A
2024-06-03 04:21:58,2024-06-03 04:21:58,4.18,in,A
2024-06-02 16:25:01,2024-06-02 16:25:01,4.18,in,A
2024-06-02 04:28:00,2024-06-02 04:28:00,4.18,in,A
2024-06-01 16:31:03,2024-06-01 16:31:03,4.18,in,A
2024-06-01 04:34:05,2024-06-01 04:34:05,4.18,in,A
2024-05-31 16:37:08,2024-05-31 16:37:08,4.18,in,A
2024-05-31 04:40:11,2024-05-31 04:40:11,4.18,in,A
2024-05-30 16:43:14,2024-05-30 16:43:14,4.18,in,A
2024-05-30 04:46:17,2024-05-30 04:46:17,4.18,in,A
2024-05-29 16:49:20,2024-05-29 16:49:20,4.18,in,A
2024-05-29 04:52:23,2024-05-29 04:52:23,4.18,in,A
2024-05-28 16:55:26,2024-05-28 16:55:26,4.18,in,A
2024-05-28 04:58:29,2024-05-28 04:58:29,4.18,in,A
2024-05-27 17:01:31,2024-05-27 17:01:31,4.18,in,A
2024-05-27 05:04:34,2024-05-27 05:04:34,4.18,in,A
2024-05-26 17:07:37,2024-05-26 17:07:37,4.18,in,A
2024-05-26 05:10:40,2024-05-26 05:10:40,4.18,in,A
2024-05-25 17:13:43,2024-05-25 17:13:43,4.18,in,A
2024-05-25 05:16:46,2024-05-25 05:16:46,4.18,in,A
2024-05-24 17:19:49,2024-05-24 17:19:49,4.18,in,A
2024-05-24 05:22:52,2024-05-24 05:22:52,4.18,in,A
2024-05-23 17:25:55,2024-05-23 17:25:55,4.18,in,A
2024-05-23 05:28:58,2024-05-23 05:28:58,4.18,in,A
2024-05-22 17:32:01,2024-05-22 17:32:01,4.18,in,A
2024-05-22 05:35:04,2024-05-22 05:35:04,4.18,in,A
2024-05-21 17:38:07,2024-05-21 17:38:07,4.18,in,A
2024-05-21 05:41:10,2024-05-21 05:41:10,4.18,in,A
2024-05-20 17:44:13,2024-05-20 17:44:13,4.18,in,A
2024-05-20 05:47:16,2024-05-20 05:47:16,4.18,in,A
2024-05-19 17:50:19,2024-05-19 17:50:19,4.18,in,A
2024-05-19 05:53:21,2024-05-19 05:53:21,4.18,in,A
2024-05-18 17:56:24,2024-05-18 17:56:24,4.18,in,A
2024-05-18 05:59:27,2024-05-18 05:59:27,4.18,in,A
2024-05-17 18:02:30,2024-05-17 18:02:30,4.18,in,A
2024-05-17 06:05:33,2024-05-17 06:05:33,4.18,in,A
2024-05-16 18:08:36,2024-05-16 18:08:36,4.18,in,A
2024-05-16 06:11:39,2024-05-16 06:11:39,4.18,in,A
2024-05-15 18:14:42,2024-05-15 18:14:42,4.18,in,A
2024-05-15 06:17:45,2024-05-15 06:17:45,4.18,in,A
2024-05-14 18:20:48,2024-05-14 18:20:48,4.18,in,A
2024-05-14 06:23:50,2024-05-14 06:23:50,4.18,in,A
2024-05-13 18:26:53,2024-05-13 18:26:53,4.18,in,A
2024-05-13 06:29:56,2024-05-13 06:29:56,4.18,in,A
2024-05-12 18:32:59,2024-05-12 18:32:59,4.18,in,A
2024-05-12 06:36:02,2024-05-12 06:36:02,4.18,in,A
2024-05-11 18:39:05,2024-05-11 18:39:05,4.18,in,A
2024-05-11 06:42:08,2024-05-11 06:42:08,4.18,in,A
2024-05-10 18:45:10,2024-05-10 18:45:10,4.18,in,A
2024-05-10 06:48:13,2024-05-10 06:48:13,4.18,in,A
2024-05-09 18:51:16,2024-05-09 18:51:16,4.18,in,A
2024-05-09 06:54:19,2024-05-09 06:54:19,4.18,in,A
2024-05-08 18:57:22,2024-05-08 18:57:22,4.18,in,A
2024-05-08 07:00:25,2024-05-08 07:00:25,4.18,in,A
2024-05-07 19:03:28,2024-05-07 19:03:28,4.18,in,A
2024-05-07 07:06:30,2024-05-07 07:06:30,4.18,in,A
2024-05-06 19:09:33,2024-05-06 19:09:33,4.18,in,A
2024-05-06 07:12:36,2024-05-06 07:12:36,4.18,in,A
2024-05-05 19:15:39,2024-05-05 19:15:39,4.18,in,A
2024-05-05 07:18:42,2024-05-05 07:18:42,4.18,in,A
2024-05-04 19:21:45,2024-05-04 19:21:45,4.18,in,A
2024-05-04 07:24:48,2024-05-04 07:24:48,4.18,in,A
2024-05-03 19:27:51,2024-05-03 19:27:51,4.18,in,A
2024-05-03 07:30:54,2024-05-03 07:30:54,4.18,in,A
2024-05-02 19:33:57,2024-05-02 19:33:57,4.18,in,A
2024-05-02 07:36:55,2024-05-02 07:36:55,4.18,in,A
2024-05-01 19:39:58,2024-05-01 19:39:58,4.18,in,A
