Reading,Receive,Value,Unit,Data Quality
2024-11-06 04:32:55,2024-11-06 04:32:55,9.10,in,A
2024-11-05 17:53:07,2024-11-05 17:53:07,9.06,in,A
2024-11-05 05:55:06,2024-11-05 05:55:06,9.06,in,A
2024-11-04 17:57:06,2024-11-04 17:57:06,9.06,in,A
2024-11-04 05:59:06,2024-11-04 05:59:06,9.06,in,A
2024-11-03 18:01:05,2024-11-03 18:01:05,9.06,in,A
2024-11-03 06:03:05,2024-11-03 06:03:05,9.06,in,A
2024-11-02 19:05:04,2024-11-02 19:05:04,9.06,in,A
2024-11-02 07:06:58,2024-11-02 07:06:58,9.06,in,A
2024-11-01 19:08:58,2024-11-01 19:08:58,9.06,in,A
2024-11-01 07:10:57,2024-11-01 07:10:57,9.06,in,A
2024-10-31 19:12:57,2024-10-31 19:12:57,9.06,in,A
2024-10-31 07:14:57,2024-10-31 07:14:57,9.06,in,A
2024-10-30 19:16:57,2024-10-30 19:16:57,9.06,in,A
2024-10-30 07:18:56,2024-10-30 07:18:56,9.06,in,A
2024-10-29 19:20:56,2024-10-29 19:20:56,9.06,in,A
2024-10-29 07:22:56,2024-10-29 07:22:56,9.06,in,A
2024-10-28 07:26:55,2024-10-28 07:26:55,9.06,in,A
2024-10-27 19:28:54,2024-10-27 19:28:54,9.06,in,A
2024-10-27 07:30:54,2024-10-27 07:30:54,9.06,in,A
2024-10-26 19:32:54,2024-10-26 19:32:54,9.06,in,A
2024-10-26 07:34:53,2024-10-26 07:34:53,9.06,in,A
2024-10-25 19:36:53,2024-10-25 19:36:53,9.06,in,A
2024-10-25 07:38:53,2024-10-25 07:38:53,9.06,in,A
2024-10-24 19:40:52,2024-10-24 19:40:52,9.06,in,A
2024-10-24 07:42:52,2024-10-24 07:42:52,9.06,in,A
2024-10-23 19:44:51,2024-10-23 19:44:51,9.06,in,A
2024-10-23 07:46:51,2024-10-23 07:46:51,9.06,in,A
2024-10-22 19:48:51,2024-10-22 19:48:51,9.06,in,A
2024-10-22 07:50:51,2024-10-22 07:50:51,9.06,in,A
2024-10-21 19:52:50,2024-10-21 19:52:50,9.06,in,A
2024-10-21 07:54:50,2024-10-21 07:54:50,9.06,in,A
2024-10-20 19:56:49,2024-10-20 19:56:49,9.06,in,A
2024-10-20 07:58:49,2024-10-20 07:58:49,9.06,in,A
2024-10-19 20:00:49,2024-10-19 20:00:49,9.06,in,A
2024-10-19 08:02:48,2024-10-19 08:02:48,9.06,in,A
2024-10-18 20:04:48,2024-10-18 20:04:48,9.06,in,A
2024-10-18 08:06:48,2024-10-18 08:06:48,9.06,in,A
2024-10-17 20:08:47,2024-10-17 20:08:47,9.06,in,A
2024-10-17 08:10:47,2024-10-17 08:10:47,9.06,in,A
2024-10-16 20:12:46,2024-10-16 20:12:46,9.06,in,A
2024-10-16 08:14:46,2024-10-16 08:14:46,9.06,in,A
2024-10-15 20:16:45,2024-10-15 20:16:45,9.06,in,A
2024-10-15 15:10:13,2024-10-15 15:10:13,9.06,in,A
2024-10-15 10:34:40,2024-10-15 10:34:40,9.02,in,A
2024-10-15 08:25:35,2024-10-15 08:25:35,8.98,in,A
2024-10-15 08:18:45,2024-10-15 08:18:45,8.94,in,A
2024-10-15 06:58:24,2024-10-15 06:58:24,8.94,in,A
2024-10-15 06:47:16,2024-10-15 06:47:16,8.90,in,A
2024-10-15 06:44:20,2024-10-15 06:44:20,8.86,in,A
2024-10-15 06:42:22,2024-10-15 06:42:22,8.83,in,A
2024-10-15 06:40:01,2024-10-15 06:40:02,8.79,in,A
2024-10-14 20:20:45,2024-10-14 20:20:45,8.75,in,A
2024-10-14 08:22:44,2024-10-14 08:22:44,8.75,in,A
2024-10-13 20:24:44,2024-10-13 20:24:44,8.75,in,A
2024-10-13 08:26:44,2024-10-13 08:26:44,8.75,in,A
2024-10-12 20:28:43,2024-10-12 20:28:43,8.75,in,A
2024-10-12 08:30:43,2024-10-12 08:30:43,8.75,in,A
2024-10-11 20:32:43,2024-10-11 20:32:43,8.75,in,A
2024-10-11 08:34:43,2024-10-11 08:34:43,8.75,in,A
2024-10-10 20:36:42,2024-10-10 20:36:42,8.75,in,A
2024-10-10 08:38:42,2024-10-10 08:38:42,8.75,in,A
2024-10-09 20:40:40,2024-10-09 20:40:40,8.75,in,A
2024-10-09 08:42:39,2024-10-09 08:42:39,8.75,in,A
2024-10-08 20:44:38,2024-10-08 20:44:38,8.75,in,A
2024-10-08 08:46:37,2024-10-08 08:46:37,8.75,in,A
2024-10-07 20:48:36,2024-10-07 20:48:36,8.75,in,A
2024-10-07 08:50:35,2024-10-07 08:50:35,8.75,in,A
2024-10-06 20:52:34,2024-10-06 20:52:34,8.75,in,A
2024-10-06 08:54:33,2024-10-06 08:54:33,8.75,in,A
2024-10-05 20:56:32,2024-10-05 20:56:32,8.75,in,A
2024-10-05 08:58:31,2024-10-05 08:58:31,8.75,in,A
2024-10-04 21:00:30,2024-10-04 21:00:30,8.75,in,A
2024-10-04 09:02:30,2024-10-04 09:02:30,8.75,in,A
2024-10-03 21:04:29,2024-10-03 21:04:29,8.75,in,A
2024-10-03 09:06:28,2024-10-03 09:06:28,8.75,in,A
2024-10-02 21:08:27,2024-10-02 21:08:27,8.75,in,A
2024-10-02 09:10:19,2024-10-02 09:10:19,8.75,in,A
2024-10-01 21:12:18,2024-10-01 21:12:18,8.75,in,A
2024-10-01 09:14:17,2024-10-01 09:14:17,8.75,in,A
2024-09-30 21:16:16,2024-09-30 21:16:16,8.75,in,A
2024-09-30 09:18:15,2024-09-30 09:18:15,8.75,in,A
2024-09-29 21:20:14,2024-09-29 21:20:14,8.75,in,A
2024-09-29 09:22:13,2024-09-29 09:22:13,8.75,in,A
2024-09-29 07:35:06,2024-09-29 07:35:06,8.75,in,A
2024-09-29 02:43:09,2024-09-29 02:43:09,8.71,in,A
2024-09-28 21:24:12,2024-09-28 21:24:12,8.67,in,A
2024-09-28 18:48:51,2024-09-28 18:48:51,8.67,in,A
2024-09-28 17:11:19,2024-09-28 17:11:19,8.63,in,A
2024-09-28 16:33:16,2024-09-28 16:33:16,8.59,in,A
2024-09-28 09:26:11,2024-09-28 09:26:11,8.55,in,A
2024-09-27 22:45:26,2024-09-27 22:45:26,8.55,in,A
2024-09-27 22:10:16,2024-09-27 22:10:16,8.51,in,A
2024-09-27 22:03:04,2024-09-27 22:03:04,8.47,in,A
2024-09-27 21:17:44,2024-09-27 21:17:44,8.43,in,A
2024-09-27 21:07:12,2024-09-27 21:07:12,8.39,in,A
2024-09-27 21:02:00,2024-09-27 21:02:00,8.35,in,A
2024-09-27 17:05:42,2024-09-27 17:05:42,8.31,in,A
2024-09-27 16:55:45,2024-09-27 16:55:45,8.27,in,A
2024-09-27 16:48:44,2024-09-27 16:48:45,8.23,in,A
2024-09-27 16:40:59,2024-09-27 16:40:59,8.20,in,A
2024-09-27 16:34:31,2024-09-27 16:34:31,8.16,in,A
2024-09-27 16:26:57,2024-09-27 16:26:57,8.12,in,A
2024-09-27 16:23:13,2024-09-27 16:23:13,8.08,in,A
2024-09-27 16:17:40,2024-09-27 16:17:40,8.04,in,A
2024-09-27 16:11:51,2024-09-27 16:11:51,8.00,in,A
2024-09-27 16:05:24,2024-09-27 16:05:24,7.96,in,A
2024-09-27 15:57:46,2024-09-27 15:57:46,7.92,in,A
2024-09-27 15:52:02,2024-09-27 15:52:02,7.88,in,A
2024-09-27 15:45:45,2024-09-27 15:45:45,7.84,in,A
2024-09-27 15:39:25,2024-09-27 15:39:25,7.80,in,A
2024-09-27 15:32:48,2024-09-27 15:32:48,7.76,in,A
2024-09-27 15:26:13,2024-09-27 15:26:13,7.72,in,A
2024-09-27 15:20:11,2024-09-27 15:20:11,7.68,in,A
2024-09-27 15:10:38,2024-09-27 15:10:38,7.64,in,A
2024-09-27 14:40:21,2024-09-27 14:40:21,7.60,in,A
2024-09-27 13:32:21,2024-09-27 13:32:21,7.56,in,A
2024-09-27 09:30:10,2024-09-27 09:30:10,7.53,in,A
2024-09-26 21:32:09,2024-09-26 21:32:09,7.53,in,A
2024-09-26 09:34:08,2024-09-26 09:34:08,7.53,in,A
2024-09-25 21:36:07,2024-09-25 21:36:07,7.53,in,A
2024-09-25 09:38:06,2024-09-25 09:38:06,7.53,in,A
2024-09-24 21:40:05,2024-09-24 21:40:05,7.53,in,A
2024-09-24 09:42:04,2024-09-24 09:42:04,7.53,in,A
2024-09-23 21:44:03,2024-09-23 21:44:03,7.53,in,A
2024-09-23 09:46:02,2024-09-23 09:46:02,7.53,in,A
2024-09-22 21:48:01,2024-09-22 21:48:01,7.53,in,A
2024-09-22 09:50:00,2024-09-22 09:50:00,7.53,in,A
2024-09-21 21:51:59,2024-09-21 21:51:59,7.53,in,A
2024-09-21 09:53:58,2024-09-21 09:53:58,7.53,in,A
2024-09-20 21:55:57,2024-09-20 21:55:57,7.53,in,A
2024-09-20 09:57:57,2024-09-20 09:57:57,7.53,in,A
2024-09-19 21:59:56,2024-09-19 21:59:56,7.53,in,A
2024-09-19 10:01:55,2024-09-19 10:01:55,7.53,in,A
2024-09-18 22:03:54,2024-09-18 22:03:54,7.53,in,A
2024-09-18 10:05:53,2024-09-18 10:05:53,7.53,in,A
2024-09-17 22:07:52,2024-09-17 22:07:52,7.53,in,A
2024-09-17 10:09:51,2024-09-17 10:09:51,7.53,in,A
2024-09-16 22:11:50,2024-09-16 22:11:50,7.53,in,A
2024-09-16 10:13:49,2024-09-16 10:13:49,7.53,in,A
2024-09-15 22:15:48,2024-09-15 22:15:48,7.53,in,A
2024-09-15 10:17:47,2024-09-15 10:17:47,7.53,in,A
2024-09-14 22:19:46,2024-09-14 22:19:46,7.53,in,A
2024-09-14 10:21:45,2024-09-14 10:21:45,7.53,in,A
2024-09-13 22:23:44,2024-09-13 22:23:44,7.53,in,A
2024-09-13 11:46:17,2024-09-13 11:46:17,7.53,in,A
2024-09-13 10:25:44,2024-09-13 10:25:44,7.53,in,A
2024-09-12 22:27:43,2024-09-12 22:27:43,7.53,in,A
2024-09-12 10:29:42,2024-09-12 10:29:42,7.53,in,A
2024-09-11 22:31:41,2024-09-11 22:31:41,7.53,in,A
2024-09-11 10:33:40,2024-09-11 10:33:40,7.53,in,A
2024-09-10 22:35:39,2024-09-10 22:35:39,7.53,in,A
2024-09-10 10:37:38,2024-09-10 10:37:38,7.53,in,A
2024-09-09 22:39:37,2024-09-09 22:39:37,7.53,in,A
2024-09-09 10:41:36,2024-09-09 10:41:36,7.53,in,A
2024-09-08 22:43:35,2024-09-08 22:43:35,7.53,in,A
2024-09-08 10:45:34,2024-09-08 10:45:34,7.53,in,A
2024-09-07 22:47:33,2024-09-07 22:47:33,7.53,in,A
2024-09-07 10:49:32,2024-09-07 10:49:32,7.53,in,A
2024-09-07 08:05:39,2024-09-07 08:05:39,7.53,in,A
2024-09-06 22:51:31,2024-09-06 22:51:31,7.49,in,A
2024-09-06 10:53:30,2024-09-06 10:53:30,7.49,in,A
2024-09-05 22:55:29,2024-09-05 22:55:29,7.49,in,A
2024-09-05 10:57:28,2024-09-05 10:57:28,7.49,in,A
2024-09-04 22:59:27,2024-09-04 22:59:27,7.49,in,A
2024-09-04 11:01:26,2024-09-04 11:01:26,7.49,in,A
2024-09-03 23:03:26,2024-09-03 23:03:26,7.49,in,A
2024-09-03 11:05:25,2024-09-03 11:05:25,7.49,in,A
2024-09-02 11:09:16,2024-09-02 11:09:16,7.49,in,A
2024-09-01 23:11:15,2024-09-01 23:11:15,7.49,in,A
2024-09-01 11:13:15,2024-09-01 11:13:15,7.49,in,A
2024-08-31 23:15:14,2024-08-31 23:15:14,7.49,in,A
2024-08-31 11:17:13,2024-08-31 11:17:13,7.49,in,A
2024-08-30 23:19:12,2024-08-30 23:19:12,7.49,in,A
2024-08-30 11:21:11,2024-08-30 11:21:11,7.49,in,A
2024-08-29 23:23:10,2024-08-29 23:23:10,7.49,in,A
2024-08-29 11:25:09,2024-08-29 11:25:09,7.49,in,A
2024-08-28 23:27:08,2024-08-28 23:27:08,7.49,in,A
2024-08-28 12:36:56,2024-08-28 12:36:56,7.49,in,A
2024-08-28 11:29:07,2024-08-28 11:29:07,7.49,in,A
2024-08-27 23:31:06,2024-08-27 23:31:06,7.49,in,A
2024-08-27 11:33:05,2024-08-27 11:33:05,7.49,in,A
2024-08-26 23:35:04,2024-08-26 23:35:04,7.49,in,A
2024-08-26 11:37:03,2024-08-26 11:37:03,7.49,in,A
2024-08-25 23:39:02,2024-08-25 23:39:02,7.49,in,A
2024-08-25 11:41:01,2024-08-25 11:41:01,7.49,in,A
2024-08-24 23:43:00,2024-08-24 23:43:00,7.49,in,A
2024-08-24 11:44:59,2024-08-24 11:44:59,7.49,in,A
2024-08-23 23:46:58,2024-08-23 23:46:58,7.49,in,A
2024-08-23 11:48:57,2024-08-23 11:48:57,7.49,in,A
2024-08-22 23:50:56,2024-08-22 23:50:56,7.49,in,A
2024-08-22 11:52:55,2024-08-22 11:52:55,7.49,in,A
2024-08-21 23:54:54,2024-08-21 23:54:54,7.49,in,A
2024-08-21 11:56:53,2024-08-21 11:56:53,7.49,in,A
2024-08-20 23:58:52,2024-08-20 23:58:52,7.49,in,A
2024-08-20 00:02:50,2024-08-20 00:02:50,7.49,in,A
2024-08-19 12:04:49,2024-08-19 12:04:49,7.49,in,A
2024-08-19 02:23:28,2024-08-19 02:23:28,7.49,in,A
2024-08-19 00:06:48,2024-08-19 00:06:48,7.45,in,A
2024-08-18 12:08:47,2024-08-18 12:08:47,7.45,in,A
2024-08-18 02:18:57,2024-08-18 02:18:58,7.45,in,A
2024-08-18 02:13:49,2024-08-18 02:13:49,7.41,in,A
2024-08-18 01:46:27,2024-08-18 01:46:27,7.37,in,A
2024-08-18 01:40:27,2024-08-18 01:40:27,7.33,in,A
2024-08-18 00:10:46,2024-08-18 00:10:46,7.29,in,A
2024-08-17 19:08:37,2024-08-17 19:08:37,7.29,in,A
2024-08-17 19:06:22,2024-08-17 19:06:22,7.25,in,A
2024-08-17 19:05:03,2024-08-17 19:05:03,7.21,in,A
2024-08-17 19:00:13,2024-08-17 19:00:13,7.17,in,A
2024-08-17 18:57:41,2024-08-17 18:57:41,7.13,in,A
2024-08-17 18:55:32,2024-08-17 18:55:32,7.09,in,A
2024-08-17 18:53:48,2024-08-17 18:53:48,7.05,in,A
2024-08-17 18:51:19,2024-08-17 18:51:19,7.01,in,A
2024-08-17 18:50:20,2024-08-17 18:50:20,6.97,in,A
2024-08-17 18:49:26,2024-08-17 18:49:26,6.93,in,A
2024-08-17 18:48:52,2024-08-17 18:48:52,6.90,in,A
2024-08-17 12:12:46,2024-08-17 12:12:46,6.86,in,A
2024-08-17 00:14:45,2024-08-17 00:14:45,6.86,in,A
2024-08-16 12:16:44,2024-08-16 12:16:44,6.86,in,A
2024-08-16 00:18:43,2024-08-16 00:18:43,6.86,in,A
2024-08-15 12:20:42,2024-08-15 12:20:42,6.86,in,A
2024-08-15 00:22:41,2024-08-15 00:22:41,6.86,in,A
2024-08-14 12:24:40,2024-08-14 12:24:40,6.86,in,A
2024-08-14 00:26:39,2024-08-14 00:26:39,6.86,in,A
2024-08-13 12:28:38,2024-08-13 12:28:38,6.86,in,A
2024-08-13 00:30:37,2024-08-13 00:30:37,6.86,in,A
2024-08-12 12:32:36,2024-08-12 12:32:36,6.86,in,A
2024-08-12 00:34:35,2024-08-12 00:34:35,6.86,in,A
2024-08-11 12:36:34,2024-08-11 12:36:34,6.86,in,A
2024-08-11 00:38:33,2024-08-11 00:38:33,6.86,in,A
2024-08-10 12:40:32,2024-08-10 12:40:32,6.86,in,A
2024-08-10 00:42:31,2024-08-10 00:42:31,6.86,in,A
2024-08-09 00:46:29,2024-08-09 00:46:29,6.86,in,A
2024-08-08 12:48:28,2024-08-08 12:48:28,6.86,in,A
2024-08-08 00:50:27,2024-08-08 00:50:27,6.86,in,A
2024-08-07 12:52:26,2024-08-07 12:52:26,6.86,in,A
2024-08-07 01:05:56,2024-08-07 01:05:56,6.86,in,A
2024-08-07 00:54:25,2024-08-07 00:54:25,6.82,in,A
2024-08-06 12:56:25,2024-08-06 12:56:25,6.82,in,A
2024-08-06 00:58:23,2024-08-06 00:58:23,6.82,in,A
2024-08-05 13:00:23,2024-08-05 13:00:23,6.82,in,A
2024-08-05 01:02:22,2024-08-05 01:02:22,6.82,in,A
2024-08-04 13:04:21,2024-08-04 13:04:21,6.82,in,A
2024-08-04 01:06:20,2024-08-04 01:06:20,6.82,in,A
2024-08-03 13:08:19,2024-08-03 13:08:19,6.82,in,A
2024-08-03 01:10:18,2024-08-03 01:10:18,6.82,in,A
2024-08-02 13:12:11,2024-08-02 13:12:11,6.82,in,A
2024-08-02 01:14:10,2024-08-02 01:14:10,6.82,in,A
2024-08-01 21:54:14,2024-08-01 21:54:14,6.82,in,A
2024-08-01 21:49:49,2024-08-01 21:49:49,6.74,in,A
2024-08-01 21:48:48,2024-08-01 21:48:48,6.70,in,A
2024-08-01 21:47:48,2024-08-01 21:47:48,6.66,in,A
2024-08-01 21:46:29,2024-08-01 21:46:29,6.62,in,A
2024-08-01 13:16:09,2024-08-01 13:16:09,6.58,in,A
2024-08-01 01:18:08,2024-08-01 01:18:08,6.58,in,A
2024-07-31 13:20:07,2024-07-31 13:20:07,6.58,in,A
2024-07-31 01:22:06,2024-07-31 01:22:06,6.58,in,A
2024-07-30 13:24:05,2024-07-30 13:24:05,6.58,in,A
2024-07-30 04:30:21,2024-07-30 04:30:21,6.58,in,A
2024-07-30 04:10:12,2024-07-30 04:10:12,6.54,in,A
2024-07-30 01:26:04,2024-07-30 01:26:04,6.50,in,A
2024-07-29 22:49:14,2024-07-29 22:49:14,6.50,in,A
2024-07-29 22:46:41,2024-07-29 22:46:41,6.46,in,A
2024-07-29 22:39:57,2024-07-29 22:39:57,6.42,in,A
2024-07-29 13:28:03,2024-07-29 13:28:03,6.38,in,A
2024-07-29 10:55:58,2024-07-29 10:55:58,6.38,in,A
2024-07-29 01:30:02,2024-07-29 01:30:02,6.34,in,A
2024-07-28 13:32:01,2024-07-28 13:32:01,6.34,in,A
2024-07-28 01:34:00,2024-07-28 01:34:00,6.34,in,A
2024-07-27 13:35:59,2024-07-27 13:35:59,6.34,in,A
2024-07-27 01:37:59,2024-07-27 01:37:59,6.34,in,A
2024-07-26 13:39:58,2024-07-26 13:39:58,6.34,in,A
2024-07-26 01:41:57,2024-07-26 01:41:57,6.34,in,A
2024-07-25 13:43:56,2024-07-25 13:43:56,6.34,in,A
2024-07-25 01:45:55,2024-07-25 01:45:55,6.34,in,A
2024-07-24 13:47:54,2024-07-24 13:47:54,6.34,in,A
2024-07-24 01:49:53,2024-07-24 01:49:53,6.34,in,A
2024-07-23 13:51:52,2024-07-23 13:51:52,6.34,in,A
2024-07-23 01:53:51,2024-07-23 01:53:51,6.34,in,A
2024-07-22 13:55:50,2024-07-22 13:55:50,6.34,in,A
2024-07-22 01:57:49,2024-07-22 01:57:49,6.34,in,A
2024-07-21 13:59:46,2024-07-21 13:59:46,6.34,in,A
2024-07-21 02:01:45,2024-07-21 02:01:45,6.34,in,A
2024-07-20 14:03:44,2024-07-20 14:03:44,6.34,in,A
2024-07-20 02:05:43,2024-07-20 02:05:43,6.34,in,A
2024-07-19 14:07:42,2024-07-19 14:07:42,6.34,in,A
2024-07-19 02:09:41,2024-07-19 02:09:41,6.34,in,A
2024-07-18 14:11:40,2024-07-18 14:11:40,6.34,in,A
2024-07-18 02:13:40,2024-07-18 02:13:40,6.34,in,A
2024-07-17 22:27:44,2024-07-17 22:27:44,6.34,in,A
2024-07-17 14:15:39,2024-07-17 14:15:39,6.30,in,A
2024-07-17 13:27:43,2024-07-17 13:27:43,6.30,in,A
2024-07-17 13:25:53,2024-07-17 13:25:53,6.26,in,A
2024-07-17 13:21:03,2024-07-17 13:21:03,6.23,in,A
2024-07-17 02:17:38,2024-07-17 02:17:38,6.19,in,A
2024-07-16 14:19:37,2024-07-16 14:19:37,6.19,in,A
2024-07-16 02:21:36,2024-07-16 02:21:36,6.19,in,A
2024-07-15 14:23:35,2024-07-15 14:23:35,6.19,in,A
2024-07-15 02:25:34,2024-07-15 02:25:34,6.19,in,A
2024-07-14 17:23:56,2024-07-14 17:23:56,6.19,in,A
2024-07-14 14:27:33,2024-07-14 14:27:33,6.15,in,A
2024-07-14 02:29:32,2024-07-14 02:29:32,6.15,in,A
2024-07-13 22:01:54,2024-07-13 22:01:54,6.15,in,A
2024-07-13 19:43:52,2024-07-13 19:43:52,6.11,in,A
2024-07-13 19:12:15,2024-07-13 19:12:15,6.07,in,A
2024-07-13 14:31:31,2024-07-13 14:31:31,6.03,in,A
2024-07-13 02:33:30,2024-07-13 02:33:30,6.03,in,A
2024-07-12 18:33:49,2024-07-12 18:33:49,6.03,in,A
2024-07-12 14:35:29,2024-07-12 14:35:29,5.99,in,A
2024-07-12 02:37:28,2024-07-12 02:37:28,5.99,in,A
2024-07-11 14:39:27,2024-07-11 14:39:27,5.99,in,A
2024-07-11 02:41:27,2024-07-11 02:41:27,5.99,in,A
2024-07-10 16:25:23,2024-07-10 16:25:23,5.99,in,A
2024-07-10 14:43:26,2024-07-10 14:43:26,5.95,in,A
2024-07-10 02:45:25,2024-07-10 02:45:25,5.95,in,A
2024-07-10 02:03:51,2024-07-10 02:03:51,5.95,in,A
2024-07-10 02:03:16,2024-07-10 02:03:16,5.91,in,A
2024-07-10 02:02:28,2024-07-10 02:02:28,5.87,in,A
2024-07-10 01:59:34,2024-07-10 01:59:34,5.83,in,A
2024-07-09 14:47:24,2024-07-09 14:47:24,5.79,in,A
2024-07-09 02:49:23,2024-07-09 02:49:23,5.79,in,A
2024-07-08 14:51:22,2024-07-08 14:51:22,5.79,in,A
2024-07-08 02:53:21,2024-07-08 02:53:21,5.79,in,A
2024-07-07 14:55:20,2024-07-07 14:55:20,5.79,in,A
2024-07-07 02:57:19,2024-07-07 02:57:19,5.79,in,A
2024-07-06 14:59:18,2024-07-06 14:59:18,5.79,in,A
2024-07-06 14:32:25,2024-07-06 14:32:25,5.79,in,A
2024-07-06 03:01:17,2024-07-06 03:01:17,5.75,in,A
2024-07-05 15:03:16,2024-07-05 15:03:16,5.75,in,A
2024-07-05 03:05:15,2024-07-05 03:05:15,5.75,in,A
2024-07-04 15:07:14,2024-07-04 15:07:14,5.75,in,A
2024-07-04 03:09:14,2024-07-04 03:09:14,5.75,in,A
2024-07-03 15:11:13,2024-07-03 15:11:13,5.75,in,A
2024-07-03 03:13:12,2024-07-03 03:13:12,5.75,in,A
2024-07-02 15:15:11,2024-07-02 15:15:11,5.75,in,A
2024-07-02 03:17:04,2024-07-02 03:17:04,5.75,in,A
2024-07-01 15:19:03,2024-07-01 15:19:03,5.75,in,A
2024-07-01 03:21:02,2024-07-01 03:21:02,5.75,in,A
2024-06-30 15:23:01,2024-06-30 15:23:01,5.75,in,A
2024-06-30 03:25:00,2024-06-30 03:25:00,5.75,in,A
2024-06-29 15:26:59,2024-06-29 15:26:59,5.75,in,A
2024-06-29 03:28:58,2024-06-29 03:28:58,5.75,in,A
2024-06-28 15:30:57,2024-06-28 15:30:57,5.75,in,A
2024-06-28 03:32:56,2024-06-28 03:32:56,5.75,in,A
2024-06-27 15:34:55,2024-06-27 15:34:55,5.75,in,A
2024-06-27 03:36:54,2024-06-27 03:36:54,5.75,in,A
2024-06-26 15:38:53,2024-06-26 15:38:53,5.75,in,A
2024-06-26 03:40:52,2024-06-26 03:40:52,5.75,in,A
2024-06-25 15:42:51,2024-06-25 15:42:51,5.75,in,A
2024-06-25 13:26:40,2024-06-25 13:26:40,5.75,in,A
2024-06-25 03:44:51,2024-06-25 03:44:51,5.71,in,A
2024-06-24 15:46:50,2024-06-24 15:46:50,5.71,in,A
2024-06-24 03:48:49,2024-06-24 03:48:49,5.71,in,A
2024-06-23 15:50:48,2024-06-23 15:50:48,5.71,in,A
2024-06-23 14:09:16,2024-06-23 14:09:16,5.71,in,A
2024-06-23 08:57:38,2024-06-23 08:57:38,5.67,in,A
2024-06-23 08:49:17,2024-06-23 08:49:17,5.63,in,A
2024-06-23 03:52:47,2024-06-23 03:52:47,5.59,in,A
2024-06-22 03:56:45,2024-06-22 03:56:45,5.59,in,A
2024-06-21 15:58:44,2024-06-21 15:58:44,5.59,in,A
2024-06-21 04:00:43,2024-06-21 04:00:43,5.59,in,A
2024-06-20 16:02:42,2024-06-20 16:02:42,5.59,in,A
2024-06-20 04:04:41,2024-06-20 04:04:41,5.59,in,A
2024-06-19 16:06:40,2024-06-19 16:06:40,5.59,in,A
2024-06-19 04:08:39,2024-06-19 04:08:39,5.59,in,A
2024-06-18 16:10:38,2024-06-18 16:10:38,5.59,in,A
2024-06-18 04:12:37,2024-06-18 04:12:37,5.59,in,A
2024-06-17 16:14:36,2024-06-17 16:14:36,5.59,in,A
2024-06-17 04:16:35,2024-06-17 04:16:35,5.59,in,A
2024-06-16 16:18:34,2024-06-16 16:18:34,5.59,in,A
2024-06-16 04:20:33,2024-06-16 04:20:33,5.59,in,A
2024-06-15 16:22:32,2024-06-15 16:22:32,5.59,in,A
2024-06-15 04:24:31,2024-06-15 04:24:31,5.59,in,A
2024-06-14 16:26:30,2024-06-14 16:26:30,5.59,in,A
