Reading,Receive,Value,Unit,Data Quality
2024-10-05 21:35:02,2024-10-05 21:35:09,2.84,in,A
2024-10-05 09:35:02,2024-10-05 09:35:09,2.84,in,A
2024-10-04 21:35:02,2024-10-04 21:35:09,2.84,in,A
2024-10-04 09:35:02,2024-10-04 09:35:09,2.84,in,A
2024-10-03 09:35:02,2024-10-03 09:35:09,2.84,in,A
2024-10-02 09:35:02,2024-10-02 09:35:02,2.84,in,A
2024-10-01 09:35:02,2024-10-01 09:35:03,2.84,in,A
2024-09-30 21:35:02,2024-09-30 21:35:03,2.84,in,A
2024-09-30 09:35:02,2024-09-30 09:35:03,2.84,in,A
2024-09-29 21:35:03,2024-09-29 21:35:03,2.84,in,A
2024-09-29 14:48:19,2024-09-29 14:49:03,2.84,in,A
2024-09-29 09:35:02,2024-09-29 09:35:03,2.80,in,A
2024-09-29 00:04:19,2024-09-29 00:05:03,2.80,in,A
2024-09-28 21:35:02,2024-09-28 21:35:03,2.76,in,A
2024-09-28 20:25:50,2024-09-28 20:27:03,2.76,in,A
2024-09-28 19:16:32,2024-09-28 19:17:05,2.72,in,A
2024-09-28 19:12:57,2024-09-28 19:13:05,2.68,in,A
2024-09-28 19:02:11,2024-09-28 19:03:03,2.64,in,A
2024-09-28 18:51:15,2024-09-28 18:53:03,2.60,in,A
2024-09-28 18:39:09,2024-09-28 18:41:05,2.56,in,A
2024-09-28 18:14:51,2024-09-28 18:15:03,2.52,in,A
2024-09-28 17:42:42,2024-09-28 17:43:03,2.48,in,A
2024-09-28 17:35:50,2024-09-28 17:37:05,2.44,in,A
2024-09-28 17:31:44,2024-09-28 17:33:03,2.40,in,A
2024-09-28 17:30:22,2024-09-28 17:31:03,2.36,in,A
2024-09-28 17:29:27,2024-09-28 17:31:03,2.32,in,A
2024-09-28 17:28:45,2024-09-28 17:29:03,2.29,in,A
2024-09-28 09:35:02,2024-09-28 09:35:04,2.25,in,A
2024-09-27 21:35:02,2024-09-27 21:35:04,2.25,in,A
2024-09-27 20:42:16,2024-09-27 20:43:03,2.25,in,A
2024-09-27 20:19:21,2024-09-27 20:21:03,2.21,in,A
2024-09-27 18:58:14,2024-09-27 18:59:03,2.17,in,A
2024-09-27 17:47:57,2024-09-27 17:49:03,2.13,in,A
2024-09-27 17:22:04,2024-09-27 17:23:03,2.09,in,A
2024-09-27 16:59:03,2024-09-27 17:01:03,2.05,in,A
2024-09-27 09:35:03,2024-09-27 09:35:04,2.01,in,A
2024-09-26 21:35:02,2024-09-26 21:35:04,2.01,in,A
2024-09-26 09:35:02,2024-09-26 09:35:04,2.01,in,A
2024-09-25 21:35:02,2024-09-25 21:35:04,2.01,in,A
2024-09-25 09:35:02,2024-09-25 09:35:04,2.01,in,A
2024-09-24 21:35:02,2024-09-24 21:35:04,2.01,in,A
2024-09-24 17:53:42,2024-09-24 17:55:04,2.01,in,A
2024-09-24 16:54:46,2024-09-24 16:55:04,1.97,in,A
2024-09-24 13:37:29,2024-09-24 13:39:04,1.93,in,A
2024-09-24 09:33:03,2024-09-24 09:33:04,1.89,in,A
2024-09-24 08:31:17,2024-09-24 08:33:04,1.89,in,A
2024-09-24 08:04:06,2024-09-24 08:05:04,1.85,in,A
2024-09-24 07:49:04,2024-09-24 07:51:04,1.81,in,A
2024-09-24 07:43:22,2024-09-24 07:45:04,1.77,in,A
2024-09-24 05:15:12,2024-09-24 05:17:04,1.73,in,A
2024-09-24 04:55:45,2024-09-24 04:57:04,1.69,in,A
2024-09-24 03:54:12,2024-09-24 03:55:04,1.65,in,A
2024-09-23 21:33:02,2024-09-23 21:33:04,1.62,in,A
2024-09-23 09:33:03,2024-09-23 09:33:05,1.62,in,A
2024-09-22 23:14:08,2024-09-22 23:15:06,1.62,in,A
2024-09-22 22:46:21,2024-09-22 22:47:05,1.58,in,A
2024-09-22 22:40:32,2024-09-22 22:41:05,1.54,in,A
2024-09-22 22:37:54,2024-09-22 22:39:05,1.50,in,A
2024-09-22 22:36:07,2024-09-22 22:37:05,1.46,in,A
2024-09-22 22:34:15,2024-09-22 22:35:05,1.42,in,A
2024-09-22 22:30:03,2024-09-22 22:31:05,1.38,in,A
2024-09-22 22:28:10,2024-09-22 22:29:06,1.34,in,A
2024-09-22 22:21:35,2024-09-22 22:23:05,1.30,in,A
2024-09-22 22:11:52,2024-09-22 22:13:05,1.26,in,A
2024-09-22 22:03:13,2024-09-22 22:05:05,1.22,in,A
2024-09-22 21:51:18,2024-09-22 21:53:05,1.18,in,A
2024-09-22 21:33:02,2024-09-22 21:33:05,1.14,in,A
2024-09-22 21:27:10,2024-09-22 21:29:05,1.14,in,A
2024-09-22 21:09:17,2024-09-22 21:11:06,1.10,in,A
2024-09-22 21:07:09,2024-09-22 21:09:05,1.06,in,A
2024-09-22 20:59:23,2024-09-22 21:01:05,1.02,in,A
2024-09-22 20:30:26,2024-09-22 20:31:05,0.98,in,A
2024-09-22 16:12:47,2024-09-22 16:13:05,0.95,in,A
2024-09-22 16:01:52,2024-09-22 16:03:05,0.91,in,A
2024-09-22 15:50:42,2024-09-22 15:51:05,0.87,in,A
2024-09-22 15:34:00,2024-09-22 15:35:06,0.83,in,A
2024-09-22 15:31:08,2024-09-22 15:33:05,0.79,in,A
2024-09-22 09:33:02,2024-09-22 09:33:05,0.75,in,A
2024-09-21 21:33:02,2024-09-21 21:33:05,0.75,in,A
2024-09-21 09:33:02,2024-09-21 09:33:05,0.75,in,A
2024-09-20 21:33:02,2024-09-20 21:33:05,0.75,in,A
2024-09-20 09:33:03,2024-09-20 09:33:05,0.75,in,A
2024-09-19 21:33:02,2024-09-19 21:33:05,0.75,in,A
2024-09-19 09:33:02,2024-09-19 09:33:06,0.75,in,A
2024-09-18 21:33:03,2024-09-18 21:33:06,0.75,in,A
2024-09-18 09:33:02,2024-09-18 09:33:06,0.75,in,A
2024-09-17 21:33:02,2024-09-17 21:33:06,0.75,in,A
2024-09-17 09:33:03,2024-09-17 09:33:06,0.75,in,A
2024-09-16 21:33:19,2024-09-16 21:35:06,0.75,in,A
2024-09-16 09:33:03,2024-09-16 09:35:06,0.75,in,A
2024-09-15 21:33:03,2024-09-15 21:35:06,0.75,in,A
2024-09-15 09:33:02,2024-09-15 09:35:06,0.75,in,A
2024-09-14 21:33:02,2024-09-14 21:35:07,0.75,in,A
2024-09-14 09:33:02,2024-09-14 09:33:07,0.75,in,A
2024-09-13 21:33:02,2024-09-13 21:33:07,0.75,in,A
2024-09-13 09:33:02,2024-09-13 09:33:07,0.75,in,A
2024-09-12 21:33:02,2024-09-12 21:33:07,0.75,in,A
2024-09-12 09:33:02,2024-09-12 09:33:07,0.75,in,A
2024-09-11 21:33:02,2024-09-11 21:33:07,0.75,in,A
2024-09-11 09:33:02,2024-09-11 09:33:07,0.75,in,A
2024-09-10 21:33:02,2024-09-10 21:33:08,0.75,in,A
2024-09-10 09:33:02,2024-09-10 09:33:08,0.75,in,A
2024-09-09 21:33:02,2024-09-09 21:33:08,0.75,in,A
2024-09-09 09:33:02,2024-09-09 09:33:08,0.75,in,A
2024-09-08 09:33:02,2024-09-08 09:33:08,0.75,in,A
2024-09-07 09:33:02,2024-09-07 09:33:08,0.75,in,A
2024-09-06 21:33:02,2024-09-06 21:33:08,0.75,in,A
2024-09-06 16:13:29,2024-09-06 16:15:08,0.75,in,A
2024-09-06 15:41:36,2024-09-06 15:43:08,0.71,in,A
2024-09-06 09:33:02,2024-09-06 09:33:09,0.67,in,A
2024-09-06 09:14:20,2024-09-06 09:15:09,0.67,in,A
2024-09-06 08:37:37,2024-09-06 08:39:08,0.63,in,A
2024-09-05 21:33:02,2024-09-05 21:33:09,0.59,in,A
2024-09-05 09:33:02,2024-09-05 09:33:09,0.59,in,A
2024-09-04 21:33:02,2024-09-04 21:33:09,0.59,in,A
2024-09-04 09:33:02,2024-09-04 09:33:09,0.59,in,A
2024-09-03 21:33:02,2024-09-03 21:33:09,0.59,in,A
2024-09-03 09:33:02,2024-09-03 09:33:09,0.59,in,A
2024-09-02 21:33:02,2024-09-02 21:33:09,0.59,in,A
2024-09-02 09:33:02,2024-09-02 09:33:03,0.59,in,A
2024-09-01 21:33:02,2024-09-01 21:33:03,0.59,in,A
2024-09-01 16:39:22,2024-09-01 16:41:03,0.59,in,A
2024-09-01 09:33:02,2024-09-01 09:33:03,0.55,in,A
2024-08-31 21:33:03,2024-08-31 21:33:04,0.55,in,A
2024-08-31 09:33:02,2024-08-31 09:33:04,0.55,in,A
2024-08-31 02:29:50,2024-08-31 02:31:04,0.55,in,A
2024-08-31 01:12:43,2024-08-31 01:13:04,0.51,in,A
2024-08-31 01:03:59,2024-08-31 01:05:04,0.47,in,A
2024-08-31 01:00:59,2024-08-31 01:01:04,0.43,in,A
2024-08-31 00:59:21,2024-08-31 01:01:04,0.39,in,A
2024-08-31 00:57:41,2024-08-31 00:59:04,0.35,in,A
2024-08-31 00:56:58,2024-08-31 00:57:04,0.32,in,A
2024-08-31 00:56:26,2024-08-31 00:57:04,0.28,in,A
2024-08-31 00:56:00,2024-08-31 00:57:04,0.24,in,A
2024-08-31 00:55:35,2024-08-31 00:57:04,0.20,in,A
2024-08-31 00:55:02,2024-08-31 00:57:04,0.16,in,A
2024-08-31 00:54:13,2024-08-31 00:55:04,0.12,in,A
2024-08-31 00:53:19,2024-08-31 00:55:04,0.08,in,A
2024-08-30 21:33:02,2024-08-30 21:33:04,0.04,in,A
2024-08-30 09:33:02,2024-08-30 09:33:03,0.04,in,A
2024-08-29 21:33:02,2024-08-29 21:33:04,0.04,in,A
2024-08-29 09:33:02,2024-08-29 09:33:04,0.04,in,A
2024-08-28 09:33:03,2024-08-28 09:33:03,0.04,in,A
2024-08-27 21:33:02,2024-08-27 21:33:04,0.04,in,A
2024-08-27 09:33:02,2024-08-27 09:33:04,0.04,in,A
2024-08-26 21:33:03,2024-08-26 21:33:05,0.04,in,A
2024-08-26 09:33:03,2024-08-26 09:33:05,0.04,in,A
2024-08-25 21:33:02,2024-08-25 21:33:05,0.04,in,A
2024-08-25 09:33:02,2024-08-25 09:33:05,0.04,in,A
2024-08-24 21:33:03,2024-08-24 21:33:05,0.04,in,A
2024-08-24 09:33:02,2024-08-24 09:33:05,0.04,in,A
2024-08-23 21:33:02,2024-08-23 21:33:05,0.04,in,A
2024-08-23 09:33:02,2024-08-23 09:33:05,0.04,in,A
2024-08-22 21:33:02,2024-08-22 21:33:05,0.04,in,A
2024-08-22 09:33:02,2024-08-22 09:33:05,0.04,in,A
2024-08-21 21:33:02,2024-08-21 21:33:06,0.04,in,A
